id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
43547;;Belstaff Crosby Lightweight Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil British Racing Green;<ul><li>Charakteristische</li><li>handgewachste 4-Unzen-Baumwolle</li><li>Miporex® Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>verstärkte Schulter- und Ellbogenpartie</li><li>metallverstärkte Belüftungsschlitze/li><li>verstellbarer Halsriemen</li><li>Rückenprotektor nachrüstbar</li><li>Obermaterial: 100% Baumwolle</li><li>Futter: 100% Baumwolle</li><li>Italienische Grössen: Mindestens 1 Nummer grösser bestellen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43548;;Belstaff Crosby Lightweight Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Mahogany;<ul><li>Charakteristische</li><li>handgewachste 4-Unzen-Baumwolle</li><li>Miporex® Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>verstärkte Schulter- und Ellbogenpartie</li><li>metallverstärkte Belüftungsschlitze/li><li>verstellbarer Halsriemen</li><li>Rückenprotektor nachrüstbar</li><li>Obermaterial: 100% Baumwolle</li><li>Futter: 100% Baumwolle</li><li>Italienische Grössen: Mindestens 1 Nummer grösser bestellen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43549;;Belstaff Crosby Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Dark Airforce Blue ;<ul><li>Aus charakteristischer</li><li>gewachster 4-Unzen-Baumwolle</li><li> mit Miropex-Membrane und versiegelten Nähten</li><li>Arm- und Schulterverstärkungen</li><li>Protektoren gemäss europäischen CE-Sicherheitsstandards</li><li>mit Tasche für Rückenprotektor</li><li>metallverstärkte Belüftungsschlitze unter den Armen</li><li>verstellbarer Halsriemen</li><li>verstellbare Riemen an der Taille</li><li>4-pocket Style</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43550;;Belstaff Crosby Resin Cotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil British Racing Green;<ul><li>Charakteristische</li><li>harzbeschichtete Baumwolle/li><li>Miporex® Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>Rückenprotektor nachrüstbar</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen</li><li>verstellbare Riemen an der Taille</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Obermaterial: 88% Baumwolle</li><li>12% Harz</li><li>Futter: 100% Baumwolle</li><li>Farbe: British Racing Green</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43551;;Belstaff Crosby Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Mahogany;<ul><li>RESIN COATED COTTON CANVAS</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43552;;Belstaff Crosby Resin Cotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Denim Blue;<ul><li>Charakteristische</li><li>harzbeschichtete Baumwolle/li><li>Miporex® Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>verstärkte Schulter- und Ellbogenpartie</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen</li><li>Rückenprotektor nachrüstbar</li><li>Obermaterial: 88% Baumwolle</li><li>12% Harz</li><li>Futter: 100% Baumwolle</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43553;;Belstaff Crosby Resin Cotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Elephant Grey;<ul><li>Charakteristische</li><li>harzbeschichtete Baumwolle/li><li>Miporex® Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>verstärkte Schulter- und Ellbogenpartie</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen</li><li>Rückenprotektor nachrüstbar</li><li>Obermaterial: 88% Baumwolle</li><li>12% Harz</li><li>Futter: 100% Baumwolle</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43554;;Belstaff Crosby Nylon Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Light Beige ;<ul><li>LIGHTWEIGHT WAXED NYLON</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43555;;Belstaff Crosby Nylon Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Dark Green;<ul><li>LIGHTWEIGHT WAXED NYLON</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43556;;Belstaff Crosby Nylon Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Dark Malachite;<ul><li>LIGHTWEIGHT WAXED NYLON</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43557;;Belstaff Crosby Soy Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil British Racing Green;<ul><li>Soy waxed (used look)</li><li>charakteristische/li><li>handgewachste 6-Unzen-Baumwolle</li><li>Miporex®</li><li>Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und</li><li>Schulterprotektoren austrennbar</li><li>Rückenprotektor</li><li>nachrüstbar</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen</li><li>verstellbare Riemen an der Taille</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Optional: Innenfutter Lambfell Gilet 41080503-900-</li><li>Obermaterial: 100% Baumwolle</li><li>Futter: 100% Baumwolle</li><li>Farbe: British Racing Green</li><li>Italienische Grössen: Klein ausgemessen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43558;;Belstaff Crosby Soy Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Russet;;;;;;;;;;;;;;;;;;;;;;;;;
43559;;Belstaff Crosby Soy Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Black;<ul><li>Soy waxed (used look)</li><li>charakteristische/li><li>handgewachste 6-Unzen-Baumwolle</li><li>Miporex®</li><li>Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und</li><li>Schulterprotektoren austrennbar</li><li>Rückenprotektor</li><li>nachrüstbar</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen</li><li>verstellbare Riemen an der Taille</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Optional: Innenfutter Lambfell Gilet 41080503-900-</li><li>Obermaterial: 100% Baumwolle</li><li>Futter: 100% Baumwolle</li><li>Farbe: Schwarz</li><li>Italienische Grössen: Klein ausgemessen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43560;;Belstaff Crystal Palace Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Faded Olive;;;;;;;;;;;;;;;;;;;;;;;;;
43561;;Belstaff Crystal Palace Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Chestnut;;;;;;;;;;;;;;;;;;;;;;;;;
43562;;Belstaff Crystal Palace Jacke ;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Mahogany;<ul><li>Handgewachstes Pull-up-Leder</li><li>Stärke 0.9 mm</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>verstellbarer Halsriemen</li><li>verstellbare Riemen an der Taille</li><li>Rückenprotektor nachrüstbar</li><li>Obermaterial: 100% Leder</li><li>Futter: 51% Baumwolle</li><li>49% Viskose</li><li>Italienische Grössen: Mindestens 1 Nummer grösser bestellen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43563;;Belstaff Crystal Palace Jacke ;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Schwarz;<ul><li>Handgewachstes Pull-up-Leder</li><li>0.9 mm</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>Rückenprotektor nachrüstbar</li><li>verstärkte Schulter- und Ellbogenpartie</li><li>verstellbarer Halsriemen</li><li>verstellbare Riemen an der Taille/li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Obermaterial: 100% Leder</li><li>Futter: 100% Baumwolle</li><li>Farbe: Schwarz</li><li>Italienische Grössen: Klein ausgemessen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43564;;Belstaff Crosby Air Rubberized Fleece Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Burnished Green;;;;;;;;;;;;;;;;;;;;;;;;;
43565;;Belstaff Crosby Air Rubberized Fleece Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Burnished Brown;;;;;;;;;;;;;;;;;;;;;;;;;
43566;;Belstaff Knockhill Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Schwarz ;<ul><li>Handgewachstes Rindsnarbenleder 1-1.1 mm</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>Rückenprotektor nachrüstbar</li><li>austrennbares Steppfutter</li><li>verstärkte Schulter- und Ellbogenpartie</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen</li><li>Taillengurt</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Obermaterial: 100% Leder</li><li>Futter: 100% Baumwolle</li><li>Farbe: Schwarz</li><li>Italienische Grössen: Klein ausgemessen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43567;;Belstaff Tourist Trophy Waxcotton  Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Schwarz ;<ul><li>Charakteristische</li><li>handgewachste 10-Unzen-Baumwolle</li><li>Miporex® Membrane</li><li>versiegelte Nähte</li><li>herausnehmbares Steppfutter</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>Rückenprotektor nachrüstbar</li><li>verstärkte Schulter- und</li><li>Ellbogenpartie</li><li>metallverstärkte Belüftungsschlitze/li><li>verstellbarer Halsriemen</li><li>Tailengurt</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Obermaterial: 100% Baumwolle</li><li>Futter: 100% Baumwolle</li><li>Farben: Schwarz</li><li>Italienische Grössen: Klein ausgemessen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43568;;Belstaff Snaefell Waxed Cordura Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil British Racing Green;<ul><li>Handgewachstes Cordura 500</li><li>Miporex® Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>Rückenprotektor nachrüstbar</li><li>herausnehmbare Innenjacke mit echten Naturdaunen</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen/li><li>Taillengurt</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>Belüftung an den Ärmeln verschliessbar mit Reissverschluss</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Obermaterial: 100% Cordura 500</li><li>Futter: 100% Baumwolle</li><li>Innenjacke: Naturdaunen</li><li>Farbe: Military</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43569;;Belstaff Snaefell Waxed Cordura Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Dark Navy;;;;;;;;;;;;;;;;;;;;;;;;;
43570;;Belstaff Snaefell Waxed Cordura Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Black;;;;;;;;;;;;;;;;;;;;;;;;;
43571;;Belstaff Tourist Trophy Waxcotton  Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Military Green ;<ul><li>Klein ausgemessen: 1 Nummer grösser bestellen</li><li>10 OZ. WAXED COTTON</li><li>Aus charakteristischer</li><li>gewachster 10-Unzen-Baumwolle</li><li>mit Miropex-Membrane und versiegelten Nähten</li><li>herausnehmbarem Steppfutter mit 150g Micro-Valtherm-Wattierung</li><li>Arm- und Schulterprotektoren gemäss europäischen CE-Sicherheitsstandards</li><li>mit der Tourist Trophy wird der klassische Belstaff Stil mit Gürtel und vier Taschen strassentauglich</li><li>verstärkte Schulter- und Ellbogenpartie</li><li> metallverstärkte Belüftungsschlitze unter den Armen</li><li>verstellbarer Halsriemen für verbesserten Schutz vor Wind</li><li>grössenverstellbare Manschettenzwickel mit Druckknopf</li><li>mit Tasche für Rückenprotektor</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43572;;Belstaff Tourist Trophy Waxcotton Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Woodland;<ul><li>Klein ausgemessen: 1 Nummer grösser bestellen</li><li>10 OZ. WAXED COTTON</li><li>Aus charakteristischer</li><li>gewachster 10-Unzen-Baumwolle</li><li>mit Miropex-Membrane und versiegelten Nähten</li><li>herausnehmbarem Steppfutter mit 150g Micro-Valtherm-Wattierung</li><li>Arm- und Schulterprotektoren gemäss europäischen CE-Sicherheitsstandards</li><li>mit der Tourist Trophy wird der klassische Belstaff Stil mit Gürtel und vier Taschen strassentauglich</li><li>verstärkte Schulter- und Ellbogenpartie</li><li> metallverstärkte Belüftungsschlitze unter den Armen</li><li>verstellbarer Halsriemen für verbesserten Schutz vor Wind</li><li>grössenverstellbare Manschettenzwickel mit Druckknopf</li><li>mit Tasche für Rückenprotektor</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43573;;Belstaff Tourist Trophy Waxcotton  Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Mahogany ;<ul><li>Klein ausgemessen: 1 Nummer grösser bestellen</li><li>10 OZ. WAXED COTTON</li><li>Aus charakteristischer</li><li>gewachster 10-Unzen-Baumwolle</li><li>mit Miropex-Membrane und versiegelten Nähten</li><li>herausnehmbarem Steppfutter mit 150g Micro-Valtherm-Wattierung</li><li>Arm- und Schulterprotektoren gemäss europäischen CE-Sicherheitsstandards</li><li>mit der Tourist Trophy wird der klassische Belstaff Stil mit Gürtel und vier Taschen strassentauglich</li><li>verstärkte Schulter- und Ellbogenpartie</li><li> metallverstärkte Belüftungsschlitze unter den Armen</li><li>verstellbarer Halsriemen für verbesserten Schutz vor Wind</li><li>grössenverstellbare Manschettenzwickel mit Druckknopf</li><li>mit Tasche für Rückenprotektor</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43574;;Belstaff Classic Tourist Trophy Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Combat Green;<ul><li>Handgewachstes Rindsnarbenleder</li><li>Stärke 1-1.1 mm</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>verstellbarer Halsriemen</li><li>Rückenprotektor nachrüstbar</li><li>Obermaterial: 100% Leder</li><li>Futter: 100% Baumwolle</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43575;;Belstaff Classic Tourist Trophy Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Burnt Cuero;<ul><li>Handgewachstes Rindsnarbenleder 1-1.1 mm</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>Rückenprotektor nachrüstbar</li><li>verstärkte Schulter- und Ellbogenpartie</li><li>metallverstärkte Belüftungsschlitze verstellbarer Halsriemen/li><li>Taillengurt</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Obermaterial: 100% Leder</li><li>Futter: 100% Baumwolle</li><li>Farbe: Burnt Cuero</li><li>Italienische Grössen: Klein ausgemessen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43576;;Belstaff Tourist Trophy Leather Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Black Brown;<ul><li>Handgewachstes Rindsnarbenleder</li><li>Stärke 1-1.1 mm</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>verstellbarer Halsriemen</li><li>Rückenprotektor nachrüstbar</li><li>Obermaterial: 100% Leder</li><li>Futter: 100% Baumwolle</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43577;;Belstaff Classic Tourist Trophy Veste;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Schwarz;<ul><li>Handgewachstes Rindsnarbenleder</li><li>Stärke 1-1.1 mm</li><li>D3O Arm- und Schulterprotektoren austrennbar</li><li>verstellbarer Halsriemen</li><li>Rückenprotektor nachrüstbar</li><li>Obermaterial: 100% Leder</li><li>Futter: 100% Baumwolle</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43578;;Belstaff Jubilee Trialmaster Soy Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil British Racing Green;;;;;;;;;;;;;;;;;;;;;;;;;
43579;;Belstaff Jubilee Trialmaster Soy Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Russet;<ul><li>Soy waxed (used look)</li><li>charakteristische/li><li>handgewachste 6-Unzen-Baumwolle</li><li>Miporex®</li><li>Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und</li><li>Schulterprotektoren austrennbar</li><li>Rückenprotektor nachrüstbar</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen</li><li>Taillengurt</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Optional: Innenfutter Lambfell Gilet 41080503-900-</li><li>Obermaterial: 100% Baumwolle</li><li>Futter: 100% Baumwolle</li><li>Farbe: Russet</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43580;;Belstaff Jubilee Trialmaster Soy Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Black;<ul><li>Soy waxed (used look)</li><li>charakteristische/li><li>handgewachste 6-Unzen-Baumwolle</li><li>Miporex®</li><li>Membrane</li><li>versiegelte Nähte</li><li>D3O Arm- und</li><li>Schulterprotektoren austrennbar</li><li>Rückenprotektor nachrüstbar</li><li>metallverstärkte Belüftungsschlitze</li><li>verstellbarer Halsriemen</li><li>Taillengurt</li><li>Kord an Innenhals und Abschluss Innenärmel</li><li>4 Aussentaschen</li><li>1 Innentasche</li><li>Optional: Innenfutter Lambfell Gilet 41080503-900-</li><li>Obermaterial: 100% Baumwolle</li><li>Futter: 100% Baumwolle</li><li>Farbe: Schwarz</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43581;;Belstaff Gooseneck Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil British Racing Green;;;;;;;;;;;;;;;;;;;;;;;;;
43582;;Belstaff Gooseneck Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Mahogany;;;;;;;;;;;;;;;;;;;;;;;;;
43583;;Belstaff Gooseneck Waxcotton Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Black;;;;;;;;;;;;;;;;;;;;;;;;;
43584;;Belstaff Snaefell Cordura Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil British Racing Green ;;;;;;;;;;;;;;;;;;;;;;;;;
43585;;Belstaff Snaefell Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CORDURA COTTON</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43586;;Belstaff Tt Zero Racing Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil British Racing Green ;;;;;;;;;;;;;;;;;;;;;;;;;
43587;;Belstaff Tt Zero Racing Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Mahogany ;;;;;;;;;;;;;;;;;;;;;;;;;
43588;;Belstaff Tt Zero Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Light Beige;<ul><li>LIGHTWEIGHT WAXED NYLON</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43589;;Belstaff Tt Zero Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Dark Green;<ul><li>LIGHTWEIGHT WAXED NYLON</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43590;;Belstaff Tt Zero Veste ;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Dark Malachite;<ul><li>LIGHTWEIGHT WAXED NYLON</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43591;;Belstaff Lambfell Gilet;;;;;;;;;;;;;;;;;;;;;;;;;;;Black;<ul><li>120 g Wattierung</li><li>2 Aussentaschen</li><li>Passend einknöpfbar für:</li><li>• JUBILEE TRIALMASTER</li><li>• AGO’S LEAP WAXED CORDURA</li><li>• CROSBY SOY WAXED</li><li>Kann auch einzeln und jeder anderen beliebigen</li><li>Jacke getragen werden (unisex)</li><li>Farbe: Schwarz</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43592;;Belstaff Prescott Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Schwarz ;<ul><li>Handgewachstes Rindsnarbenleder</li><li>D3O Knie- und</li><li>Hüftprotektoren austrennbar</li><li>Strecheinsatz an Kniekehlen</li><li>zwei Seitentaschen mit Reissverschluss</li><li>eine Tasche hinten mit Reissverschluss</li><li>Gurtschlaufen</li><li>Material: 100% Leder</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43593;;Belstaff Pure Moto Jeans;;;;;;;;;;;;;;;;;;;;;;;;;;;Denim Navy;<ul><li>DENIM</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43594;;Belstaff Pure Moto Jeans;;;;;;;;;;;;;;;;;;;;;;;;;;;Denim Schwarz;<ul><li>DENIM</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43595;;Belstaff Pm Denim Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Indigo;;;;;;;;;;;;;;;;;;;;;;;;;
43596;;Belstaff Pm Denim Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Black;<ul><li>5 Pocket-Style</li><li>Kevlareinsätze an Knien-</li><li>Gesäss- und im Hüftbereich</li><li>D3O Knie- und Hüftprotektoren austrennbar</li><li>Gurtschlaufen</li><li>Material: 100% Denim-Baumwolle</li><li>Verstärkungen: 100% Kevlar</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43597;;Belstaff Highlander Jeans;;;;;;;;;;;;;;;;;;;;;;;;;;;Cordura Cotton Denim Schwarz;<ul><li>CORDURA COTTON DENIM</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43598;;Belstaff Greeba Denim Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Indigo;;;;;;;;;;;;;;;;;;;;;;;;;
43599;;Belstaff Snaefell Waxed Cordura Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Military;;;;;;;;;;;;;;;;;;;;;;;;;
43600;;Belstaff Snaefell Waxed Cordura Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Dark Navy;;;;;;;;;;;;;;;;;;;;;;;;;
43601;;Belstaff Snaefell Waxed Cordura Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Black;<ul><li>Handgewachstes Cordura 500</li><li>Miporex® Membrane</li><li>versiegelte Nähte</li><li>D3O Hüft- und Knieprotektoren austrennbar</li><li>herausnehmbares Steppfutter</li><li>Strecheinsätze am Gesäss</li><li>Verbindungsreisverschluss</li><li>reflektierender</li><li>Streifen am Beinabschluss</li><li>Gurtschlaufen</li><li>2 Taschen vorne</li><li>Obermaterial: 100% Cordura 500</li><li>Futter: 51% Baumwolle</li><li>49% Viskose</li><li>Farbe: Schwarz</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43602;;Belstaff Ipswich Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Burnt Sienna ;;;;;;;;;;;;;;;;;;;;;;;;;
43603;;Belstaff Ipswich Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Schwarz ;;;;;;;;;;;;;;;;;;;;;;;;;
43604;;Belstaff Ipswich Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Burnt Sienna;;;;;;;;;;;;;;;;;;;;;;;;;
43605;;Belstaff Ipswich Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Leder Schwarz ;<ul><li>Handgewachstes Rindsnarbenleder 0.9-1 mm</li><li>D3O Knie- und Hüftprotektoren austrennbar</li><li>zwei Taschen vorne mit Reissverschluss</li><li>Verbindungsreissverschluss</li><li>Strecheinsätze an Knie- und Hüftbereich</li><li>Material: 100% Leder</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43606;;Belstaff Snaefell Cordura Pantalon;;;;;;;;;;;;;;;;;;;;;;;;;;;Textil Military ;;;;;;;;;;;;;;;;;;;;;;;;;
43607;;Belstaff Flag Sweater;;;;;;;;;;;;;;;;;;;;;;;;;;;Light Grey Melange ;<ul><li>Kevlarverstärkte Schulter- und Ellbogenpartie</li><li>Obermaterial: 100% Baumwolle</li><li>Farbe: Light Grey Melange</li><li>Italienische Grössen: Klein ausgemessen</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43608;;Belstaff The Myth T-Shirt;;;;;;;;;;;;;;;;;;;;;;;;;;;Off White;<ul><li>Material: 100% Baumwolle</li><li>Slim fit</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43609;;Belstaff The Myth T-Shirt;;;;;;;;;;;;;;;;;;;;;;;;;;;Off Black;<ul><li>Material: 100% Baumwolle</li><li>Slim fit</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43610;;Belstaff Jubilee T-Shirt;;;;;;;;;;;;;;;;;;;;;;;;;;;Optic White;<ul><li>Material: 100% Baumwolle</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43611;;Belstaff Jubilee T-Shirt;;;;;;;;;;;;;;;;;;;;;;;;;;;Grey Melange ;<ul><li>Material: 100% Baumwolle</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43612;;Belstaff Club T-Shirt;;;;;;;;;;;;;;;;;;;;;;;;;;;Off White ;<ul><li>Material: 100% Baumwolle</li><li>Slim fit</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43613;;Belstaff Club T-Shirt;;;;;;;;;;;;;;;;;;;;;;;;;;;Grey Melange;<ul><li>Material: 100% Baumwolle</li><li>Slim fit</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43614;;Belstaff Mountain Mile Neck Warmer;;;;;;;;;;;;;;;;;;;;;;;;;;;Mahogany With Oyster;<ul><li>Röhrenförmiger Halswärmer aus Wolle</li><li>one size</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
43615;;Belstaff Pm Neckw.;;;;;;;;;;;;;;;;;;;;;;;;;;;Grey With White;<ul><li>Röhrenförmiger Halswärmer aus Wolle</li><li>one size</ul></li>;;;;;;;;;;;;;;;;;;;;;;;;
