ID;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
43678;;Büse Lara Leder-Jacke Damen;;;;;;;;;;;;;;;;;;;;;;;;;;;WEISS ;<ul><li>Sehr weiches Rindleder</li><li>SaS-Tec CE Protektoren an Schulter und Ellenbogen nachrüstbar</li><li>Netzfutter</li><li>Obermaterial: 100% Rindleder</li><li>Futter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43679;;Büse Misano Lederkombi 2 Tlg.;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ/WEISS ;<ul><li>Rindleder 1.2 mm</li><li>atmungsaktives Netzinnenfutter,elastische Komforteinsätze zur Optimierung der Bewegungsfreiheit</li><li>ergonomisch angepasste Schnittführung</li><li>Hartschalen mit Metalleinsätzen an Schultern</li><li>Verbindungsreissverschluss,Wadenweitenverstellung</li><li>2 Innentaschen</li><li>Sicherheit: Sas-Tec Protektoren an Schultern, Ellbogen und Knien, herausnehmbare Polsterungen am Rücken und an der Hüfte</li><li>Material: 100% Leder</li><li>Futter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43680;;Büse Cargo Lederhose;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ ;<ul><li>Hochwertiges</li><li>starkes Leder</li><li>atmungsaktives Netzinnenfutter</li><li>5 Pocket-Style</li><li>elastische Einsätzezur Optimierung der Bewegungsfreiheit, Verbindungsreissverschluss</li><li>Sicherheit: Protektoren am Knie, herausnehmbare Polsterung an der Hüfte</li><li>Obermaterial: 100% Leder</li><li>Innenfutter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43681;;Büse Reno Lederjacke;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ/GRAU ;<ul><li>Hochwertiges Leder</li><li>verstellbarer Riemen an der Taille</li><li>Strecheinsätze an den Schultern aus Leder</li><li>4 Aussentaschen</li><li>2 Innentaschen</li><li>Sicherheit: Sas-Tec Protektoren an Schultern, Rücken und Ellbogen nachrüstbar</li><li>Obermaterial: 100% Leder</li><li>Innenfutter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43682;;Büse Vermont Leder-Jacke Herren;;;;;;;;;;;;;;;;;;;;;;;;;;;ROT/SCHWARZ/WEISS ;<ul><li>Ausstattung: Hartschalen mit Metalleinsätzen an Schultern</li><li>Komfortkragen mit Neoprenabschluss</li><li>Neoprenabschluss an Bündchen</li><li>ergonomisch angepasste Schnittführung</li><li>Lederstretch über Schultern und Ellbogen</li><li>elastische Stretcheinsätze an den Seiten und den Achseln</li><li>umlaufender Verbindungsreißverschluss</li><li>2 Innentaschen</li><li>Belüftungssystem im Brustbereich</li><li>Sicherheit: SAS-TEC Protektoren an Schultern und Ellbogen</li><li>Polsterung am Rücken durch SAS-TEC Protektor austauschbar</li><li>Sicherheitsnähte nach ISO 4916</li><li>Material: robustes 1, 2 bis 1, 4 mm starkes Rindleder kombiniert mit elastischem Polyamidgewebe</li><li>atmungsaktives Netzinnenfutter mit elastischen Einsätzen</li>Obermaterial 100% Leder</li>Innenfutter 100% Polyester. </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43683;;Büse Brooklyn Lederjacke;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ ;<ul><li>Hochwertiges</li><li>sehr weiches Rindleder</li><li>verstellbarer Riemen an der Taille</li><li>3 Aussentaschen</li><li>2 Innentaschen</li><li>Sicherheit: Sas-Tec Protektoren an Schultern, Rücken und Ellbogen nachrüstbar</li><li>Material: 100% Leder</li><li>Futter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43684;;Büse Cordurajeans;;;;;;;;;;;;;;;;;;;;;;;;;;;BLAU ;<ul><li>Original Cordura®</li><li>Kevlar®-Einlagen zur Verbesserung derAbriebfestigkeit</li><li>Protektoren am Knie nachrüstbar</li><li>Protektoren höhenverstellbar</li><li>Material: T420 Polyamid 6.6</li><li>Baumwolle</li><li>Kevlar®Futter: 100% Kevlar®</li><li>100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43685;;Büse Sunday Pro Jacke Textil;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ/WEISS ;<ul><li>Polyamidgewebe</li><li>herausnehmbare Humax® Klimamembrane</li><li>atmungsaktives Netzinnenfutter, Belüftungssystem</li><li>Komfortkragen mit Neoprenabschluss</li><li>Verbindungsreissverschluss</li><li>zwei Aussen- und zwei Innentaschen</li><li>Sicherheit: Protektoren an Schultern und Ellbogen, herausnehmbare Polsterung am Rücken</li><li>Obermaterial: 100% Polyamid</li><li>Futter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43686;;Büse Sunday Pro Jacke Textil;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ/NEON GELB ;<ul><li>Polyamidgewebe</li><li>herausnehmbare Humax® Klimamembrane</li><li>atmungsaktives Netzinnenfutter, Belüftungssystem</li><li>Komfortkragen mit Neoprenabschluss</li><li>Verbindungsreissverschluss</li><li>zwei Aussen- und zwei Innentaschen</li><li>Sicherheit: Protektoren an Schultern und Ellbogen, herausnehmbare Polsterung am Rücken</li><li>Obermaterial: 100% Polyamid</li><li>Futter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43687;;Büse Santo Hose Textil;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ ;<ul><li>Ausstattungwasserdicht</li><li>winddicht und atmungsaktiv durch entnehmbare Humax Klimamembrane</li><li>weitenverstellbar durch Klettriegel an Hüfte und Beinabschluss</li><li>Belüftungssystem an den Oberschenkeln</li><li>elastische Komforteinsätze an Gesäß, Leiste und Knien</li><li>ergonomisch angepasste Schnittführung</li><li>umlaufender Verbindungsreißverschluss</li><li>Antirutschmaterial am Gesäß</li><li>4 Taschen</li><li>davon 2 Cargo-Taschen</li><li>Sicherheit: in der Höhe verstell- und entnehmbare Knie-Protektoren</li><li>Polsterung an der Hüfte</li><li> durch SAS-TEC Protektoren austauschbar</li><li>Sicherheitsnähte nach ISO 4916</li><li>Material: robustes 600 D Polyestergewebe in Kombination mit Hitena Materialverstärkung an Knien und Schienbeinen und einer entnehmbaren Humax Klimamembrane</li><li>atmungsaktives Netzinnenfutter</li><li>Obermaterial: 100% Polyester</li><li>Innenfutter: 100% Polyester. </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43688;;Büse Santo Hose Textil;;;;;;;;;;;;;;;;;;;;;;;;;;;SAND ;<ul><li>Ausstattungwasserdicht</li><li>winddicht und atmungsaktiv durch entnehmbare Humax Klimamembrane</li><li>weitenverstellbar durch Klettriegel an Hüfte und Beinabschluss</li><li>Belüftungssystem an den Oberschenkeln</li><li>elastische Komforteinsätze an Gesäß, Leiste und Knien</li><li>ergonomisch angepasste Schnittführung</li><li>umlaufender Verbindungsreißverschluss</li><li>Antirutschmaterial am Gesäß</li><li>4 Taschen</li><li>davon 2 Cargo-Taschen</li><li>Sicherheit: in der Höhe verstell- und entnehmbare Knie-Protektoren</li><li>Polsterung an der Hüfte</li><li> durch SAS-TEC Protektoren austauschbar</li><li>Sicherheitsnähte nach ISO 4916</li><li>Material: robustes 600 D Polyestergewebe in Kombination mit Hitena Materialverstärkung an Knien und Schienbeinen und einer entnehmbaren Humax Klimamembrane</li><li>atmungsaktives Netzinnenfutter</li><li>Obermaterial: 100% Polyester</li><li>Innenfutter: 100% Polyester. </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43689;;Büse Murano Jacke Textil;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ/ANTHRAZIT ;<ul><li>Tactel® Gewebe</li><li>Hitena® Verstärkungen</li><li>herausnehmbare Humax® Klimamembrane</li><li>atmungsaktives Netzinnenfutter</li><li>Belüftungssystem</li><li>Komfortkragen mit Neoprenabschluss, Verbindungsreissverschluss</li><li>sechs Aussen- und zwei Innentaschen</li><li>Sicherheit: Protektoren an Schultern und Ellbogen, herausnehmbare Polsterung im Rücken</li><li>Obermaterial: 100% Polyamid</li><li>Futter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43690;;Büse Murano Jacke Textil;;;;;;;;;;;;;;;;;;;;;;;;;;;SCHWARZ/ROT;<ul><li>Tactel® Gewebe</li><li>Hitena® Verstärkungen</li><li>herausnehmbare Humax® Klimamembrane</li><li>atmungsaktives Netzinnenfutter</li><li>Belüftungssystem</li><li>Komfortkragen mit Neoprenabschluss, Verbindungsreissverschluss</li><li>sechs Aussen- und zwei Innentaschen</li><li>Sicherheit: Protektoren an Schultern und Ellbogen, herausnehmbare Polsterung im Rücken</li><li>Obermaterial: 100% Polyamid</li><li>Futter: 100% Polyester</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
43691;;Büse Murano Jacke Textil;;;;;;;;;;;;;;;;;;;;;;;;;;;HELLGRAU/BLAU/ROT;;;;;;;;;;;;;;;;;;;;;;;;;
