id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
47725;;Kit Varioflex Front-Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1150 Gs  99/2001 (1150 / R21);<ul><li>5-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47726;;Kit Varioflex Front-Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>5-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47727;;Kit Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47728;;Kit Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1150 Gs  99/2001 (1150 / R21);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47729;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>4-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47730;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>4-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47731;;Kit Varioflex Front-Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1150 Gs  2002/- (1150 / R21);<ul><li>5-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47732;;Kit Varioflex Front-Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>5-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47733;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47734;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 100 Cs 85/89 (1000 / Bmw247);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47735;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47736;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47737;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1100 R 94/96 (1100 / Bmw259);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47738;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47739;;Kit Varioflex Front-Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>5-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47740;;Kit Varioflex Front-Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1100 R 94/96 (1100 / Bmw259);<ul><li>5-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47741;;Kit Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47742;;Kit Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47743;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1100 Gs 97/ (1100 / Bmw259);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47744;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47745;;Kit Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47746;;Kit Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1100 Gs 97/ (1100 / Bmw259);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47747;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Alternativ</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47748;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Alternativ</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47749;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1100 R 94/96 (1100 / Bmw259);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47750;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47751;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Alternativ</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47752;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 1100 S  98/2001 (1100 / R2S);<ul><li>3-Teilig</li><li>Alternativ</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47753;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47754;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47755;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 100 81/84 (1000 / Bmw247);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47756;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47757;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47758;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw R 100 81/84 (1000 / Bmw247);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47759;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>4-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47760;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>4-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47761;;Kit Varioflex Front-Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw K 1200 Rs 2001/- (1200 / ?);<ul><li>6-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47762;;Kit Varioflex Front-Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>6-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47763;;Kit Varioflex Top-Line Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Abs</li><li>Original</li><li>Superbike</li><li>Top-Line</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47764;;Kit Varioflex Top-Line Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw S 1000 Rr 10/- (1000 / K10);<ul><li>1-Teilig</li><li>Abs</li><li>Original</li><li>Superbike</li><li>Top-Line</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47765;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>4-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47766;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>4-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47767;;Kit Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw S 1000 Rr 10/- (1000 / K10);<ul><li>2-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47768;;Kit Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>2-Teilig</li><li>Abs</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47769;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>2-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47770;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw S 1000 Rr 10/- (1000 / K10);<ul><li>2-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47771;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47772;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47773;;Kit Varioflex Top-Line Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw K 1300 R 2009/- (1300 / K43K12S);<ul><li>1-Teilig</li><li>Abs</li><li>Original</li><li>Superbike</li><li>Top-Line</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47774;;Kit Varioflex Top-Line Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Abs</li><li>Original</li><li>Superbike</li><li>Top-Line</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47775;;Kit Varioflex Top-Line Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Abs</li><li>Original</li><li>Superbike</li><li>Top-Line</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47776;;Kit Varioflex Top-Line Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Bmw K 1300 S 2009/- (1300 / K43K12S);<ul><li>1-Teilig</li><li>Abs</li><li>Original</li><li>Superbike</li><li>Top-Line</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47777;;Kit Varioflex Clutch Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Abs</li><li>Original</li><li>Superbike</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47778;;Kit Varioflex Clutch Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Abs</li><li>Original</li><li>Superbike</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47779;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Benelli Tnt 1130 Sport 05/- (1130 / Tn);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47780;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47781;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47782;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Benelli Tnt 1130 Sport 05/- (1130 / Tn);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47783;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>4-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47784;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>4-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47785;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Bombardier Quest 650 / (650 / );<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47786;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47787;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>2-Teilig</li><li>Alternativ</li><li>Direct</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47788;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Gran Canyon 99/- (900 / M3);<ul><li>2-Teilig</li><li>Alternativ</li><li>Direct</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47789;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47790;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47791;;Kit-Varioflex Clutch Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Gran Canyon 99/- (900 / M3);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47792;;Kit-Varioflex Clutch Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47793;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47794;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Elefant Ab Nr.1504 / (650 / 1N);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47795;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47796;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47797;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Ala Azzura  86/87 (650 / 3M);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47798;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47799;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47800;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Elefant I.E.  90/92 (900 / 1B);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47801;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47802;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47803;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Elefant  93/93 (900 / );<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47804;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47805;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47806;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Elefant  93/93 (900);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47807;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47808;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47809;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Mito Evo  94/- (125 / 8P);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47810;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47811;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47812;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Elefant  87/ (750);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47813;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47814;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47815;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Mito  / (125 / 8P);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47816;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47817;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47818;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Mito  / (125 / 8P);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47819;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47820;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47821;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Blues Chopper / (125 / G6P);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47822;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47823;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47824;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Freccia C12-R / (125 / 5Pe);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47825;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47826;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47827;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Tamanaco  / (125 / 4P);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47828;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47829;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47830;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Tamanaco  / (125 / 4P);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47831;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47832;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47833;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Super City  93/- (125 / 2F);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47834;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47835;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47836;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Elefant Bis Nr.1504 / (650 / 1N);<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47837;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47838;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47839;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Elefant  88/92 (750 / 6B);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47840;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47841;;Kit Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47842;;Kit Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Lucky Expl. 94/- (900 / );<ul><li>3-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47843;;Kit-Varioflex Rear Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47844;;Kit-Varioflex Rear Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47845;;Kit-Varioflex Front Transp./Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;Cagiva Cagiva Aletta Rossa / (125 / 6L);<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
47846;;Kit-Varioflex Front Black/Black;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>1-Teilig</li><li>Original</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
