Product ID*;Reference Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
87425;;Taille:select:0;XS:2;51160301;51160301;;;;;;2;;;;;;;;;;;
87425;;Taille:select:0;S:3;51160302;51160302;;;;;;5;;;;;;;;;;;
87425;;Taille:select:0;M:4;51160303;51160303;;;;;;9;;;;;;;;;;;
87425;;Taille:select:0;L:5;51160304;51160304;;;;;;0;;;;;;;;;;;
87425;;Taille:select:0;XL:6;51160305;51160305;;;;;;8;;;;;;;;;;;
87425;;Taille:select:0;2XL:8;51160306;51160306;;;;;;7;;;;;;;;;;;
87425;;Taille:select:0;3XL:9;51160307;51160307;;;;;;8;;;;;;;;;;;
87425;;Taille:select:0;4XL:10;51160308;51160308;;;;;;5;;;;;;;;;;;
87426;;Taille:select:0;XS:2;51160501;51160501;;;;;;1;;;;;;;;;;;
87426;;Taille:select:0;S:3;51160502;51160502;;;;;;6;;;;;;;;;;;
87426;;Taille:select:0;M:4;51160503;51160503;;;;;;2;;;;;;;;;;;
87426;;Taille:select:0;L:5;51160504;51160504;;;;;;0;;;;;;;;;;;
87426;;Taille:select:0;XL:6;51160505;51160505;;;;;;6;;;;;;;;;;;
87426;;Taille:select:0;2XL:8;51160506;51160506;;;;;;5;;;;;;;;;;;
87426;;Taille:select:0;3XL:9;51160507;51160507;;;;;;3;;;;;;;;;;;
87426;;Taille:select:0;4XL:10;51160508;51160508;;;;;;2;;;;;;;;;;;
87428;;Taille:select:0;XS:2;51230701;51230701;;;;;;4;;;;;;;;;;;
87428;;Taille:select:0;S:3;51230702;51230702;;;;;;2;;;;;;;;;;;
87428;;Taille:select:0;M:4;51230703;51230703;;;;;;2;;;;;;;;;;;
87428;;Taille:select:0;L:5;51230704;51230704;;;;;;2;;;;;;;;;;;
87428;;Taille:select:0;XL:6;51230705;51230705;;;;;;1;;;;;;;;;;;
87428;;Taille:select:0;2XL:8;51230706;51230706;;;;;;2;;;;;;;;;;;
87428;;Taille:select:0;3XL:9;51230707;51230707;;;;;;0;;;;;;;;;;;
87429;;Taille:select:0;XS:2;51231001;51231001;;;;;;3;;;;;;;;;;;
87429;;Taille:select:0;S:3;51231002;51231002;;;;;;6;;;;;;;;;;;
87429;;Taille:select:0;M:4;51231003;51231003;;;;;;5;;;;;;;;;;;
87429;;Taille:select:0;L:5;51231004;51231004;;;;;;2;;;;;;;;;;;
87429;;Taille:select:0;XL:6;51231005;51231005;;;;;;5;;;;;;;;;;;
87429;;Taille:select:0;2XL:8;51231006;51231006;;;;;;4;;;;;;;;;;;
87429;;Taille:select:0;3XL:9;51231007;51231007;;;;;;0;;;;;;;;;;;
87430;;Taille:select:0;XS:2;51241401;51241401;;;;;;2;;;;;;;;;;;
87430;;Taille:select:0;S:3;51241402;51241402;;;;;;3;;;;;;;;;;;
87430;;Taille:select:0;XL:6;51241405;51241405;;;;;;3;;;;;;;;;;;
87430;;Taille:select:0;2XL:8;51241406;51241406;;;;;;2;;;;;;;;;;;
87431;;Taille:select:0;XS:2;51241801;51241801;;;;;;4;;;;;;;;;;;
87431;;Taille:select:0;S:3;51241802;51241802;;;;;;2;;;;;;;;;;;
87431;;Taille:select:0;M:4;51241803;51241803;;;;;;1;;;;;;;;;;;
87431;;Taille:select:0;L:5;51241804;51241804;;;;;;0;;;;;;;;;;;
