Product ID*;Ref Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
43898;;Taille:select:0;S/M:2;0010056.090.063;0010056.090.063;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0010056.090.063_0.jpg;1;;;;
43898;;Taille:select:0;L/XL:4;0010056.090.067;0010056.090.067;;;;;;1;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0010056.090.067_0.jpg;1;;;;
43898;;Taille:select:0;2XL:6;0010056.090.069;0010056.090.069;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0010056.090.069_0.jpg;1;;;;
43899;;Taille:select:0;42:1;0010891 090 42;0010891 090 42;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0010891 090 42_0.jpg;1;;;;
43899;;Taille:select:0;43:2;0010891 090 43;0010891 090 43;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0010891 090 43_0.jpg;1;;;;
43899;;Taille:select:0;45:3;0010891 090 45;0010891 090 45;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0010891 090 45_0.jpg;1;;;;
43902;;Taille:select:0;64:1;0011594.070.064;0011594.070.064;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0011594.070.064_0.jpg;1;;;;
43902;;Taille:select:0;66:2;0011594.070.066;0011594.070.066;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0011594.070.066_0.jpg;1;;;;
43904;;Taille:select:0;S/M:2;0012196 960 S/M;0012196 960 S/M;;;;;;0;1;0;0;2016-02-25;1;"https://www.motogoodeal.ch/img/import/0012196 960 S_M_0.jpg,https://www.motogoodeal.ch/img/import/0012196 960 S_M_1.jpg;https://www.motogoodeal.ch/img/import/";1;;;;
43904;;Taille:select:0;L/XL:4;0012196 960 LXL;0012196 960 LXL;;;;;;0;1;0;0;2016-02-25;1;"https://www.motogoodeal.ch/img/import/0012196 960 LXL_0.jpg,https://www.motogoodeal.ch/img/import/0012196 960 LXL_1.jpg;https://www.motogoodeal.ch/img/import/";1;;;;
43906;;Taille:select:0;66:1;0012450.090.066;0012450.090.066;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0012450.090.066_0.jpg;1;;;;
43908;;Taille:select:0;M:3;0012495.090.064;0012495.090.064;;;;;;1;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0012495.090.064_0.jpg;1;;;;
43909;;Taille:select:0;32:1;0012961.090.032;0012961.090.032;;;;;;1;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0012961.090.032_0.jpg;1;;;;
