Product ID*;Ref Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
43518;;Taille:select:0;5XL:9;41020398-900-5XL;41020398-900-5XL;;;;;;2;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020398-900-_0.jpg;1;;;;
43518;;Taille:select:0;L:4;41020398-900-L;41020398-900-L;;;;;;4;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020398-900-_0.jpg;1;;;;
43518;;Taille:select:0;M:3;41020398-900-M;41020398-900-M;;;;;;3;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020398-900-_0.jpg;1;;;;
43518;;Taille:select:0;S:2;41020398-900-S;41020398-900-S;;;;;;1;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020398-900-_0.jpg;1;;;;
43518;;Taille:select:0;XL:5;41020398-900-XL;41020398-900-XL;;;;;;4;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020398-900-_0.jpg;1;;;;
43519;;Taille:select:0;2XL:6;41020400-B400-2XL;41020400-B400-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020400-B400-_0.jpg,https://www.motogoodeal.ch/img/import/41020400-B400-_1.jpg;1;;;;
43519;;Taille:select:0;3XL:7;41020400-B400-3XL;41020400-B400-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020400-B400-_0.jpg,https://www.motogoodeal.ch/img/import/41020400-B400-_1.jpg;1;;;;
43519;;Taille:select:0;L:4;41020400-B400-L;41020400-B400-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020400-B400-_0.jpg,https://www.motogoodeal.ch/img/import/41020400-B400-_1.jpg;1;;;;
43519;;Taille:select:0;M:3;41020400-B400-M;41020400-B400-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020400-B400-_0.jpg,https://www.motogoodeal.ch/img/import/41020400-B400-_1.jpg;1;;;;
43519;;Taille:select:0;S:2;41020400-B400-S;41020400-B400-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020400-B400-_0.jpg,https://www.motogoodeal.ch/img/import/41020400-B400-_1.jpg;1;;;;
43519;;Taille:select:0;XL:5;41020400-B400-XL;41020400-B400-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020400-B400-_0.jpg,https://www.motogoodeal.ch/img/import/41020400-B400-_1.jpg;1;;;;
43520;;Taille:select:0;2XL:6;41020411-203-2XL;41020411-203-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-203-_05.jpg;1;;;;
43520;;Taille:select:0;3XL:7;41020411-203-3XL;41020411-203-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-203-_05.jpg;1;;;;
43520;;Taille:select:0;4XL:8;41020411-203-4XL;41020411-203-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-203-_05.jpg;1;;;;
43520;;Taille:select:0;L:4;41020411-203-L;41020411-203-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-203-_05.jpg;1;;;;
43520;;Taille:select:0;M:3;41020411-203-M;41020411-203-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-203-_05.jpg;1;;;;
43520;;Taille:select:0;S:2;41020411-203-S;41020411-203-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-203-_05.jpg;1;;;;
43520;;Taille:select:0;XL:5;41020411-203-XL;41020411-203-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-203-_05.jpg;1;;;;
43521;;Taille:select:0;2XL:6;41020411-810-2XL;41020411-810-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41020411-810-_1.jpg;1;;;;
43521;;Taille:select:0;3XL:7;41020411-810-3XL;41020411-810-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41020411-810-_1.jpg;1;;;;
43521;;Taille:select:0;4XL:8;41020411-810-4XL;41020411-810-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41020411-810-_1.jpg;1;;;;
43521;;Taille:select:0;L:4;41020411-810-L;41020411-810-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41020411-810-_1.jpg;1;;;;
43521;;Taille:select:0;M:3;41020411-810-M;41020411-810-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41020411-810-_1.jpg;1;;;;
43521;;Taille:select:0;S:2;41020411-810-S;41020411-810-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41020411-810-_1.jpg;1;;;;
43521;;Taille:select:0;XL:5;41020411-810-XL;41020411-810-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020411-810-_0.jpg,https://www.motogoodeal.ch/img/import/41020411-810-_1.jpg;1;;;;
43522;;Taille:select:0;2XL:6;41020411-900-2XL;41020411-900-2XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43522;;Taille:select:0;3XL:7;41020411-900-3XL;41020411-900-3XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43522;;Taille:select:0;4XL:8;41020411-900-4XL;41020411-900-4XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43522;;Taille:select:0;L:4;41020411-900-L;41020411-900-L;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43522;;Taille:select:0;M:3;41020411-900-M;41020411-900-M;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43522;;Taille:select:0;S:2;41020411-900-S;41020411-900-S;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43522;;Taille:select:0;XL:5;41020411-900-XL;41020411-900-XL;;;;;;0;1;;;2015-02-25;1;0;1;;;;
43523;;Taille:select:0;2XL:6;41020438-209-2XL;41020438-209-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-209-_0.jpg,https://www.motogoodeal.ch/img/import/41020438-209-_1.jpg;1;;;;
43523;;Taille:select:0;3XL:7;41020438-209-3XL;41020438-209-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-209-_0.jpg,https://www.motogoodeal.ch/img/import/41020438-209-_1.jpg;1;;;;
43523;;Taille:select:0;4XL:8;41020438-209-4XL;41020438-209-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-209-_0.jpg,https://www.motogoodeal.ch/img/import/41020438-209-_1.jpg;1;;;;
43523;;Taille:select:0;L:4;41020438-209-L;41020438-209-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-209-_0.jpg,https://www.motogoodeal.ch/img/import/41020438-209-_1.jpg;1;;;;
43523;;Taille:select:0;M:3;41020438-209-M;41020438-209-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-209-_0.jpg,https://www.motogoodeal.ch/img/import/41020438-209-_1.jpg;1;;;;
43523;;Taille:select:0;S:2;41020438-209-S;41020438-209-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-209-_0.jpg,https://www.motogoodeal.ch/img/import/41020438-209-_1.jpg;1;;;;
43523;;Taille:select:0;XL:5;41020438-209-XL;41020438-209-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-209-_0.jpg,https://www.motogoodeal.ch/img/import/41020438-209-_1.jpg;1;;;;
43524;;Taille:select:0;2XL:6;41020438-867-2XL;41020438-867-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-867-_0.jpg;1;;;;
43524;;Taille:select:0;3XL:7;41020438-867-3XL;41020438-867-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-867-_0.jpg;1;;;;
43524;;Taille:select:0;4XL:8;41020438-867-4XL;41020438-867-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-867-_0.jpg;1;;;;
43524;;Taille:select:0;L:4;41020438-867-L;41020438-867-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-867-_0.jpg;1;;;;
43524;;Taille:select:0;M:3;41020438-867-M;41020438-867-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-867-_0.jpg;1;;;;
43524;;Taille:select:0;S:2;41020438-867-S;41020438-867-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-867-_0.jpg;1;;;;
43524;;Taille:select:0;XL:5;41020438-867-XL;41020438-867-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-867-_0.jpg;1;;;;
43525;;Taille:select:0;2XL:6;41020438-961-2XL;41020438-961-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-961-_05.jpg;1;;;;
43525;;Taille:select:0;3XL:7;41020438-961-3XL;41020438-961-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-961-_05.jpg;1;;;;
43525;;Taille:select:0;4XL:8;41020438-961-4XL;41020438-961-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-961-_05.jpg;1;;;;
43525;;Taille:select:0;L:4;41020438-961-L;41020438-961-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-961-_05.jpg;1;;;;
43525;;Taille:select:0;M:3;41020438-961-M;41020438-961-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-961-_05.jpg;1;;;;
43525;;Taille:select:0;S:2;41020438-961-S;41020438-961-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-961-_05.jpg;1;;;;
43525;;Taille:select:0;XL:5;41020438-961-XL;41020438-961-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020438-961-_05.jpg;1;;;;
43526;;Taille:select:0;2XL:6;41020537-000-2XL;41020537-000-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-000-_0.jpg;1;;;;
43526;;Taille:select:0;3XL:7;41020537-000-3XL;41020537-000-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-000-_0.jpg;1;;;;
43526;;Taille:select:0;4XL:8;41020537-000-4XL;41020537-000-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-000-_0.jpg;1;;;;
43526;;Taille:select:0;L:4;41020537-000-L;41020537-000-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-000-_0.jpg;1;;;;
43526;;Taille:select:0;M:3;41020537-000-M;41020537-000-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-000-_0.jpg;1;;;;
43526;;Taille:select:0;S:2;41020537-000-S;41020537-000-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-000-_0.jpg;1;;;;
43526;;Taille:select:0;XL:5;41020537-000-XL;41020537-000-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-000-_0.jpg;1;;;;
43527;;Taille:select:0;2XL:6;41020537-016-2XL;41020537-016-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-016-_0.jpg;1;;;;
43527;;Taille:select:0;3XL:7;41020537-016-3XL;41020537-016-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-016-_0.jpg;1;;;;
43527;;Taille:select:0;4XL:8;41020537-016-4XL;41020537-016-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-016-_0.jpg;1;;;;
43527;;Taille:select:0;L:4;41020537-016-L;41020537-016-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-016-_0.jpg;1;;;;
43527;;Taille:select:0;M:3;41020537-016-M;41020537-016-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-016-_0.jpg;1;;;;
43527;;Taille:select:0;S:2;41020537-016-S;41020537-016-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-016-_0.jpg;1;;;;
43527;;Taille:select:0;XL:5;41020537-016-XL;41020537-016-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020537-016-_0.jpg;1;;;;
43528;;Taille:select:0;2XL:6;41020870-867-2XL;41020870-867-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-867-_0.jpg;1;;;;
43528;;Taille:select:0;3XL:7;41020870-867-3XL;41020870-867-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-867-_0.jpg;1;;;;
43528;;Taille:select:0;4XL:8;41020870-867-4XL;41020870-867-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-867-_0.jpg;1;;;;
43528;;Taille:select:0;L:4;41020870-867-L;41020870-867-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-867-_0.jpg;1;;;;
43528;;Taille:select:0;M:3;41020870-867-M;41020870-867-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-867-_0.jpg;1;;;;
43528;;Taille:select:0;S:2;41020870-867-S;41020870-867-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-867-_0.jpg;1;;;;
43528;;Taille:select:0;XL:5;41020870-867-XL;41020870-867-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-867-_0.jpg;1;;;;
43529;;Taille:select:0;2XL:6;41020870-900-2XL;41020870-900-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-900-_0.jpg;1;;;;
43529;;Taille:select:0;3XL:7;41020870-900-3XL;41020870-900-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-900-_0.jpg;1;;;;
43529;;Taille:select:0;4XL:8;41020870-900-4XL;41020870-900-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-900-_0.jpg;1;;;;
43529;;Taille:select:0;L:4;41020870-900-L;41020870-900-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-900-_0.jpg;1;;;;
43529;;Taille:select:0;M:3;41020870-900-M;41020870-900-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-900-_0.jpg;1;;;;
43529;;Taille:select:0;S:2;41020870-900-S;41020870-900-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-900-_0.jpg;1;;;;
43529;;Taille:select:0;XL:5;41020870-900-XL;41020870-900-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41020870-900-_0.jpg;1;;;;
43531;;Taille:select:0;2XL:6;41021196-900-2XL;41021196-900-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021196-900-_05.jpg;1;;;;
43531;;Taille:select:0;3XL:7;41021196-900-3XL;41021196-900-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021196-900-_05.jpg;1;;;;
43531;;Taille:select:0;4XL:8;41021196-900-4XL;41021196-900-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021196-900-_05.jpg;1;;;;
43531;;Taille:select:0;L:4;41021196-900-L;41021196-900-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021196-900-_05.jpg;1;;;;
43531;;Taille:select:0;M:3;41021196-900-M;41021196-900-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021196-900-_05.jpg;1;;;;
43531;;Taille:select:0;S:2;41021196-900-S;41021196-900-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021196-900-_05.jpg;1;;;;
43531;;Taille:select:0;XL:5;41021196-900-XL;41021196-900-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021196-900-_05.jpg;1;;;;
43532;;Taille:select:0;2XL:6;41021222-800-2XL;41021222-800-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-800-_05.jpg;1;;;;
43532;;Taille:select:0;3XL:7;41021222-800-3XL;41021222-800-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-800-_05.jpg;1;;;;
43532;;Taille:select:0;4XL:8;41021222-800-4XL;41021222-800-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-800-_05.jpg;1;;;;
43532;;Taille:select:0;L:4;41021222-800-L;41021222-800-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-800-_05.jpg;1;;;;
43532;;Taille:select:0;M:3;41021222-800-M;41021222-800-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-800-_05.jpg;1;;;;
43532;;Taille:select:0;S:2;41021222-800-S;41021222-800-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-800-_05.jpg;1;;;;
43532;;Taille:select:0;XL:5;41021222-800-XL;41021222-800-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-800-_05.jpg;1;;;;
43533;;Taille:select:0;2XL:6;41021222-900-2XL;41021222-900-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-900-_0.jpg;1;;;;
43533;;Taille:select:0;3XL:7;41021222-900-3XL;41021222-900-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-900-_0.jpg;1;;;;
43533;;Taille:select:0;4XL:8;41021222-900-4XL;41021222-900-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-900-_0.jpg;1;;;;
43533;;Taille:select:0;L:4;41021222-900-L;41021222-900-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-900-_0.jpg;1;;;;
43533;;Taille:select:0;M:3;41021222-900-M;41021222-900-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-900-_0.jpg;1;;;;
43533;;Taille:select:0;S:2;41021222-900-S;41021222-900-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-900-_0.jpg;1;;;;
43533;;Taille:select:0;XL:5;41021222-900-XL;41021222-900-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021222-900-_0.jpg;1;;;;
43534;;Taille:select:0;2XL:6;41021602-504-2XL;41021602-504-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021602-504-_05.jpg,https://www.motogoodeal.ch/img/import/41021602-504-_1.jpg;1;;;;
43534;;Taille:select:0;3XL:7;41021602-504-3XL;41021602-504-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021602-504-_05.jpg,https://www.motogoodeal.ch/img/import/41021602-504-_1.jpg;1;;;;
43534;;Taille:select:0;4XL:8;41021602-504-4XL;41021602-504-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021602-504-_05.jpg,https://www.motogoodeal.ch/img/import/41021602-504-_1.jpg;1;;;;
43534;;Taille:select:0;L:4;41021602-504-L;41021602-504-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021602-504-_05.jpg,https://www.motogoodeal.ch/img/import/41021602-504-_1.jpg;1;;;;
43534;;Taille:select:0;M:3;41021602-504-M;41021602-504-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021602-504-_05.jpg,https://www.motogoodeal.ch/img/import/41021602-504-_1.jpg;1;;;;
43534;;Taille:select:0;S:2;41021602-504-S;41021602-504-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021602-504-_05.jpg,https://www.motogoodeal.ch/img/import/41021602-504-_1.jpg;1;;;;
43534;;Taille:select:0;XL:5;41021602-504-XL;41021602-504-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021602-504-_05.jpg,https://www.motogoodeal.ch/img/import/41021602-504-_1.jpg;1;;;;
43535;;Taille:select:0;2XL:6;41021602-852-2XL;41021602-852-2XL;;;;;;0;1;;;2015-02-25;1;#N/A;1;;;;
43535;;Taille:select:0;3XL:7;41021602-852-3XL;41021602-852-3XL;;;;;;0;1;;;2015-02-25;1;#N/A;1;;;;
43535;;Taille:select:0;4XL:8;41021602-852-4XL;41021602-852-4XL;;;;;;0;1;;;2015-02-25;1;#N/A;1;;;;
43535;;Taille:select:0;L:4;41021602-852-L;41021602-852-L;;;;;;0;1;;;2015-02-25;1;#N/A;1;;;;
43535;;Taille:select:0;M:3;41021602-852-M;41021602-852-M;;;;;;0;1;;;2015-02-25;1;#N/A;1;;;;
43535;;Taille:select:0;S:2;41021602-852-S;41021602-852-S;;;;;;0;1;;;2015-02-25;1;#N/A;1;;;;
43535;;Taille:select:0;XL:5;41021602-852-XL;41021602-852-XL;;;;;;0;1;;;2015-02-25;1;#N/A;1;;;;
43536;;Taille:select:0;L:4;41021687-900-L;41021687-900-L;;;;;;1;1;;;2015-02-25;1;0;1;;;;
43538;;Taille:select:0;2XL:6;41021970-968-2XL;41021970-968-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021970-968-_05.jpg;1;;;;
43538;;Taille:select:0;3XL:7;41021970-968-3XL;41021970-968-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021970-968-_05.jpg;1;;;;
43538;;Taille:select:0;4XL:8;41021970-968-4XL;41021970-968-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021970-968-_05.jpg;1;;;;
43538;;Taille:select:0;L:4;41021970-968-L;41021970-968-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021970-968-_05.jpg;1;;;;
43538;;Taille:select:0;M:3;41021970-968-M;41021970-968-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021970-968-_05.jpg;1;;;;
43538;;Taille:select:0;S:2;41021970-968-S;41021970-968-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021970-968-_05.jpg;1;;;;
43538;;Taille:select:0;XL:5;41021970-968-XL;41021970-968-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41021970-968-_05.jpg;1;;;;
43539;;Taille:select:0;2XL:6;41022070-264-2XL;41022070-264-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022070-264-_05.jpg,https://www.motogoodeal.ch/img/import/41022070-264-_06.jpg;1;;;;
43539;;Taille:select:0;3XL:7;41022070-264-3XL;41022070-264-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022070-264-_05.jpg,https://www.motogoodeal.ch/img/import/41022070-264-_06.jpg;1;;;;
43539;;Taille:select:0;4XL:8;41022070-264-4XL;41022070-264-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022070-264-_05.jpg,https://www.motogoodeal.ch/img/import/41022070-264-_06.jpg;1;;;;
43539;;Taille:select:0;L:4;41022070-264-L;41022070-264-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022070-264-_05.jpg,https://www.motogoodeal.ch/img/import/41022070-264-_06.jpg;1;;;;
43539;;Taille:select:0;M:3;41022070-264-M;41022070-264-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022070-264-_05.jpg,https://www.motogoodeal.ch/img/import/41022070-264-_06.jpg;1;;;;
43539;;Taille:select:0;S:2;41022070-264-S;41022070-264-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022070-264-_05.jpg,https://www.motogoodeal.ch/img/import/41022070-264-_06.jpg;1;;;;
43539;;Taille:select:0;XL:5;41022070-264-XL;41022070-264-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022070-264-_05.jpg,https://www.motogoodeal.ch/img/import/41022070-264-_06.jpg;1;;;;
43541;;Taille:select:0;2XL:6;41022238-867-2XL;41022238-867-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022238-867-_0.jpg;1;;;;
43541;;Taille:select:0;3XL:7;41022238-867-3XL;41022238-867-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022238-867-_0.jpg;1;;;;
43541;;Taille:select:0;4XL:8;41022238-867-4XL;41022238-867-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022238-867-_0.jpg;1;;;;
43541;;Taille:select:0;L:4;41022238-867-L;41022238-867-L;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022238-867-_0.jpg;1;;;;
43541;;Taille:select:0;M:3;41022238-867-M;41022238-867-M;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022238-867-_0.jpg;1;;;;
43541;;Taille:select:0;S:2;41022238-867-S;41022238-867-S;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022238-867-_0.jpg;1;;;;
43541;;Taille:select:0;XL:5;41022238-867-XL;41022238-867-XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022238-867-_0.jpg;1;;;;
43542;;Taille:select:0;2XL:6;41022321-833-2XL;41022321-833-2XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022321-833-_0.jpg,https://www.motogoodeal.ch/img/import/41022321-833-_1.jpg;1;;;;
43542;;Taille:select:0;3XL:7;41022321-833-3XL;41022321-833-3XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022321-833-_0.jpg,https://www.motogoodeal.ch/img/import/41022321-833-_1.jpg;1;;;;
43542;;Taille:select:0;4XL:8;41022321-833-4XL;41022321-833-4XL;;;;;;0;1;;;2015-02-25;1;https://www.motogoodeal.ch/img/import/41022321-833-_0.jpg,https://www.motogoodeal.ch/img/import/41022321-833-_1.jpg;1;;;;
