Product ID*;Reference Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
85233;;Taille:select:0;XL:6;MGDRPGASCC1510105;MGDRPGASCC1510105;;;;;;1;;;;;;;;;;;
85302;;Taille:select:0;S:2;MGDRPGASSC1510102;MGDRPGASSC1510102;;;;;;1;;;;;;;;;;;
85222;;Pointure:select:0;45:10;MGDRPGASBT1410245;MGDRPGASBT1410245;;;;;;1;;;;;;;;;;;
85222;;Pointure:select:0;46:11;MGDRPGASBT1410246;MGDRPGASBT1410246;;;;;;1;;;;;;;;;;;
85215;;Pointure:select:0;43:8;MGDRPGASBR1512143;MGDRPGASBR1512143;;;;;;1;;;;;;;;;;;
85216;;Pointure:select:0;41:6;MGDRPGASBR15125141;MGDRPGASBR15125141;;;;;;1;;;;;;;;;;;
85217;;Pointure:select:0;43:8;MGDRPGASBR15132143;MGDRPGASBR15132143;;;;;;1;;;;;;;;;;;
85217;;Pointure:select:0;44:9;MGDRPGASBR15132144;MGDRPGASBR15132144;;;;;;1;;;;;;;;;;;
85213;;Pointure:select:0;44:9;MGDRPGASBR1510444;MGDRPGASBR1510444;;;;;;1;;;;;;;;;;;
85206;;Pointure:select:0;48:13;MGDRPGASBR14100148;MGDRPGASBR14100148;;;;;;1;;;;;;;;;;;
85207;;Pointure:select:0;39:4;MGDRPGASBR1410139;MGDRPGASBR1410139;;;;;;1;;;;;;;;;;;
85207;;Pointure:select:0;40:5;MGDRPGASBR1410140;MGDRPGASBR1410140;;;;;;2;;;;;;;;;;;
85207;;Pointure:select:0;41:6;MGDRPGASBR1410141;MGDRPGASBR1410141;;;;;;2;;;;;;;;;;;
85207;;Pointure:select:0;42:7;MGDRPGASBR1410142;MGDRPGASBR1410142;;;;;;1;;;;;;;;;;;
85207;;Pointure:select:0;43:8;MGDRPGASBR1410143;MGDRPGASBR1410143;;;;;;4;;;;;;;;;;;
85208;;Pointure:select:0;41:6;MGDRPGASBR1412141;MGDRPGASBR1412141;;;;;;1;;;;;;;;;;;
85208;;Pointure:select:0;42:7;MGDRPGASBR1412142;MGDRPGASBR1412142;;;;;;1;;;;;;;;;;;
85208;;Pointure:select:0;44:9;MGDRPGASBR1412144;MGDRPGASBR1412144;;;;;;1;;;;;;;;;;;
85208;;Pointure:select:0;45:10;MGDRPGASBR1412145;MGDRPGASBR1412145;;;;;;1;;;;;;;;;;;
85209;;Pointure:select:0;42:7;MGDRPGASBR1412242;MGDRPGASBR1412242;;;;;;1;;;;;;;;;;;
85211;;Pointure:select:0;45:10;MGDRPGASBR1510145;MGDRPGASBR1510145;;;;;;1;;;;;;;;;;;
85212;;Pointure:select:0;39:4;MGDRPGASBR1510239;MGDRPGASBR1510239;;;;;;2;;;;;;;;;;;
85218;;Pointure:select:0;44:9;MGDRPGASBT0910144;MGDRPGASBT0910144;;;;;;1;;;;;;;;;;;
85214;;Pointure:select:0;43:8;MGDRPGASBR1510543;MGDRPGASBR1510543;;;;;;1;;;;;;;;;;;
85220;;Pointure:select:0;44:9;MGDRPGASBT1310244;MGDRPGASBT1310244;;;;;;2;;;;;;;;;;;
85210;;Pointure:select:0;39:4;MGDRPGASBR14155139;MGDRPGASBR14155139;;;;;;1;;;;;;;;;;;
85223;;Pointure:select:0;37:2;MGDRPGASBT1510237;MGDRPGASBT1510237;;;;;;1;;;;;;;;;;;
85223;;Pointure:select:0;38:3;MGDRPGASBT1510238;MGDRPGASBT1510238;;;;;;1;;;;;;;;;;;
85223;;Pointure:select:0;39:4;MGDRPGASBT1510239;MGDRPGASBT1510239;;;;;;1;;;;;;;;;;;
85223;;Pointure:select:0;40:5;MGDRPGASBT1510240;MGDRPGASBT1510240;;;;;;2;;;;;;;;;;;
85223;;Pointure:select:0;41:6;MGDRPGASBT1510241;MGDRPGASBT1510241;;;;;;2;;;;;;;;;;;
85223;;Pointure:select:0;45:10;MGDRPGASBT1510245;MGDRPGASBT1510245;;;;;;1;;;;;;;;;;;
85223;;Pointure:select:0;47:12;MGDRPGASBT1510247;MGDRPGASBT1510247;;;;;;2;;;;;;;;;;;
85223;;Pointure:select:0;48:13;MGDRPGASBT1510248;MGDRPGASBT1510248;;;;;;2;;;;;;;;;;;
85219;;Pointure:select:0;38:3;MGDRPGASBT1210338;MGDRPGASBT1210338;;;;;;2;;;;;;;;;;;
85224;;Pointure:select:0;37:2;MGDRPGASBT1510337;MGDRPGASBT1510337;;;;;;2;;;;;;;;;;;
85224;;Pointure:select:0;38:3;MGDRPGASBT1510338;MGDRPGASBT1510338;;;;;;1;;;;;;;;;;;
85224;;Pointure:select:0;40:5;MGDRPGASBT1510340;MGDRPGASBT1510340;;;;;;1;;;;;;;;;;;
85224;;Pointure:select:0;42:7;MGDRPGASBT1510342;MGDRPGASBT1510342;;;;;;1;;;;;;;;;;;
85224;;Pointure:select:0;45:10;MGDRPGASBT1510345;MGDRPGASBT1510345;;;;;;2;;;;;;;;;;;
85221;;Pointure:select:0;39:4;MGDRPGASBT1310339;MGDRPGASBT1310339;;;;;;1;;;;;;;;;;;
85221;;Pointure:select:0;40:5;MGDRPGASBT1310340;MGDRPGASBT1310340;;;;;;1;;;;;;;;;;;
85221;;Pointure:select:0;41:6;MGDRPGASBT1310341;MGDRPGASBT1310341;;;;;;1;;;;;;;;;;;
85243;;Pointure:select:0;44:9;MGDRPGASCR1412244;MGDRPGASCR1412244;;;;;;1;;;;;;;;;;;
85240;;Taille:select:0;125:10;MGDRPGASCR1410146;MGDRPGASCR1410146;;;;;;4;;;;;;;;;;;
85240;;Pointure:select:0;39:4;MGDRPGASCR1410139;MGDRPGASCR1410139;;;;;;2;;;;;;;;;;;
85240;;Pointure:select:0;42:7;MGDRPGASCR1410142;MGDRPGASCR1410142;;;;;;1;;;;;;;;;;;
85244;;Pointure:select:0;47:12;MGDRPGASCR14123147;MGDRPGASCR14123147;;;;;;1;;;;;;;;;;;
85244;;Pointure:select:0;48:13;MGDRPGASCR14123148;MGDRPGASCR14123148;;;;;;2;;;;;;;;;;;
85244;;Pointure:select:0;39:4;MGDRPGASCR14123139;MGDRPGASCR14123139;;;;;;1;;;;;;;;;;;
85236;;Pointure:select:0;42:7;MGDRPGASCL16123142;MGDRPGASCL16123142;;;;;;1;;;;;;;;;;;
85241;;Taille:select:0;115:9;MGDRPGASCR1410245;MGDRPGASCR1410245;;;;;;1;;;;;;;;;;;
85241;;Pointure:select:0;47:12;MGDRPGASCR1410247;MGDRPGASCR1410247;;;;;;2;;;;;;;;;;;
85241;;Pointure:select:0;48:13;MGDRPGASCR1410248;MGDRPGASCR1410248;;;;;;3;;;;;;;;;;;
85241;;Pointure:select:0;38:3;MGDRPGASCR1410238;MGDRPGASCR1410238;;;;;;2;;;;;;;;;;;
85241;;Pointure:select:0;39:4;MGDRPGASCR1410239;MGDRPGASCR1410239;;;;;;2;;;;;;;;;;;
85235;;Pointure:select:0;43:8;MGDRPGASCL1612143;MGDRPGASCL1612143;;;;;;1;;;;;;;;;;;
85235;;Pointure:select:0;45:10;MGDRPGASCL1612145;MGDRPGASCL1612145;;;;;;1;;;;;;;;;;;
85237;;Pointure:select:0;39:4;MGDRPGASCL16139139;MGDRPGASCL16139139;;;;;;1;;;;;;;;;;;
85234;;Pointure:select:0;38:3;MGDRPGASCL1610238;MGDRPGASCL1610238;;;;;;1;;;;;;;;;;;
85247;;Pointure:select:0;45:10;MGDRPGASCR15123145;MGDRPGASCR15123145;;;;;;1;;;;;;;;;;;
85239;;Pointure:select:0;45:10;MGDRPGASCR14100145;MGDRPGASCR14100145;;;;;;0;;;;;;;;;;;
85239;;Pointure:select:0;46:11;MGDRPGASCR14100146;MGDRPGASCR14100146;;;;;;1;;;;;;;;;;;
85239;;Pointure:select:0;47:12;MGDRPGASCR14100147;MGDRPGASCR14100147;;;;;;1;;;;;;;;;;;
85239;;Pointure:select:0;48:13;MGDRPGASCR14100148;MGDRPGASCR14100148;;;;;;1;;;;;;;;;;;
85239;;Pointure:select:0;38:3;MGDRPGASCR14100138;MGDRPGASCR14100138;;;;;;1;;;;;;;;;;;
85239;;Pointure:select:0;39:4;MGDRPGASCR14100139;MGDRPGASCR14100139;;;;;;2;;;;;;;;;;;
85242;;Pointure:select:0;38:3;MGDRPGASCR1410438;MGDRPGASCR1410438;;;;;;1;;;;;;;;;;;
85242;;Pointure:select:0;39:4;MGDRPGASCR1410439;MGDRPGASCR1410439;;;;;;1;;;;;;;;;;;
85242;;Pointure:select:0;40:5;MGDRPGASCR1410440;MGDRPGASCR1410440;;;;;;3;;;;;;;;;;;
85246;;Pointure:select:0;48:13;MGDRPGASCR15110148;MGDRPGASCR15110148;;;;;;2;;;;;;;;;;;
85246;;Pointure:select:0;38:3;MGDRPGASCR15110138;MGDRPGASCR15110138;;;;;;1;;;;;;;;;;;
85246;;Pointure:select:0;39:4;MGDRPGASCR15110139;MGDRPGASCR15110139;;;;;;1;;;;;;;;;;;
85248;;Pointure:select:0;44:9;MGDRPGASCR15155144;MGDRPGASCR15155144;;;;;;6;;;;;;;;;;;
85248;;Pointure:select:0;48:13;MGDRPGASCR15155148;MGDRPGASCR15155148;;;;;;1;;;;;;;;;;;
85248;;Pointure:select:0;38:3;MGDRPGASCR15155138;MGDRPGASCR15155138;;;;;;2;;;;;;;;;;;
85248;;Pointure:select:0;39:4;MGDRPGASCR15155139;MGDRPGASCR15155139;;;;;;2;;;;;;;;;;;
85248;;Pointure:select:0;40:5;MGDRPGASCR15155140;MGDRPGASCR15155140;;;;;;3;;;;;;;;;;;
85248;;Pointure:select:0;41:6;MGDRPGASCR15155141;MGDRPGASCR15155141;;;;;;2;;;;;;;;;;;
85248;;Pointure:select:0;42:7;MGDRPGASCR15155142;MGDRPGASCR15155142;;;;;;1;;;;;;;;;;;
85245;;Pointure:select:0;46:11;MGDRPGASCR1510146;MGDRPGASCR1510146;;;;;;1;;;;;;;;;;;
85245;;Pointure:select:0;48:13;MGDRPGASCR1510148;MGDRPGASCR1510148;;;;;;1;;;;;;;;;;;
85245;;Pointure:select:0;40:5;MGDRPGASCR1510140;MGDRPGASCR1510140;;;;;;3;;;;;;;;;;;
85249;;Pointure:select:0;47:12;MGDRPGASCR1580147;MGDRPGASCR1580147;;;;;;1;;;;;;;;;;;
85249;;Pointure:select:0;38:3;MGDRPGASCR1580138;MGDRPGASCR1580138;;;;;;2;;;;;;;;;;;
85249;;Pointure:select:0;40:5;MGDRPGASCR1580140;MGDRPGASCR1580140;;;;;;2;;;;;;;;;;;
85195;;Taille:select:0;52:4;MGDRPGASBC15127104;MGDRPGASBC15127104;;;;;;1;;;;;;;;;;;
85185;;Taille:select:0;52:4;MGDRPGASBC1310104;MGDRPGASBC1310104;;;;;;1;;;;;;;;;;;
85185;;Taille:select:0;58:7;MGDRPGASBC1310107;MGDRPGASBC1310107;;;;;;1;;;;;;;;;;;
85185;;Taille:select:0;60:8;MGDRPGASBC1310108;MGDRPGASBC1310108;;;;;;2;;;;;;;;;;;
85186;;Taille:select:0;56:6;MGDRPGASBC1410106;MGDRPGASBC1410106;;;;;;0;;;;;;;;;;;
