id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
80461;;Acerbis Timebomb Black/Green;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<p><strong>Acerbis Timebomb Black/Green</strong></p><ul><li> Intérieur tout confort : antibactérien, amovible, lavable </li><li> Homologué ece 22-05 </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80462;;Acerbis Timebomb Black/Violet;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<p><strong>Acerbis Timebomb Black/Violet</strong></p><ul><li> Intérieur tout confort : antibactérien, amovible, lavable </li><li> Homologué ece 22-05 </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80463;;Acerbis Wishmaster Orange/Gelb;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>Belüftung</li><li>Visier verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.100 g</li><li>Prüfung ece 22-05Material: Hi Tech FiberInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80464;;Acerbis Razorblade Yellow/Blue;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>Belüftung</li><li>Visier verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.100 g</li><li>Prüfung ece 22-05Material: Hi Tech FiberInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80465;;Acerbis Werewolf Orange/Yellow;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>Belüftung</li><li>Visier verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.350 g</li><li>Prüfung ece 22-05Material: ABSInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80466;;Acerbis Kraken Blue/Yellow;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>Belüftung</li><li>Visier verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.350 g</li><li>Prüfung ece 22-05Material: ABSInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80467;;Acerbis Ulver Blue/Orange/Yellow;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>Belüftung</li><li>Visier verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.350 g</li><li>Prüfung ece 22-05Material: ABSInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80468;;Acerbis Orange;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>Belüftung</li><li>Visier verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.100 g</li><li>Prüfung ece 22-05Material: Hi Tech FiberInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80469;;Acerbis Black;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>2 Helmschalengrössen</li><li>Belüftung</li><li>Helmschild verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.200 g</li><li>Prüfung ece 22-05Material: Hi Tech FiberInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80471;;Acerbis Red;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>Belüftung</li><li>Visier verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.100 g</li><li>Prüfung ece 22-05Material: Hi Tech FiberInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80472;;Acerbis Yellow/Blue;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>2 Helmschalengrössen</li><li>Belüftung</li><li>Helmschild verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.200 g</li><li>Prüfung ece 22-05Material: Hi Tech FiberInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
80473;;Acerbis Black/Yellow;;;;;;;;;;;;;;;;;;;;;;;;;;;"<ul>
     <li> Offroadvisier einstellbar</li>
     <li> Innenleben antibakteriel, abnhem- und waschbar </li>
</ul>";<ul><li>2 Helmschalengrössen</li><li>Belüftung</li><li>Helmschild verstellbar</li><li>Verschluss Doppel-D</li><li>Gewicht ca. 1.200 g</li><li>Prüfung ece 22-05Material: Hi Tech FiberInnenfutter: hochwertig - antibakteriell - herausnehm- und waschbar</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
