Product ID*;Reference Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
84004;;Pointure:select:0;35-38:1;FAR018-3540-35-38;FAR018-3540-35-38;;;;;;10;;;;;;;;;;;
84004;;Pointure:select:0;39-41:3;FAR018-3540-39-41;FAR018-3540-39-41;;;;;;10;;;;;;;;;;;
84004;;Pointure:select:0;42-44:7;FAR018-3540-42-44;FAR018-3540-42-44;;;;;;10;;;;;;;;;;;
84004;;Pointure:select:0;45-47:11;FAR018-3540-45-47;FAR018-3540-45-47;;;;;;10;;;;;;;;;;;
84005;;Pointure:select:0;35-38:1;FAR019-3540-35-38;FAR019-3540-35-38;;;;;;10;;;;;;;;;;;
84005;;Pointure:select:0;39-41:3;FAR019-3540-39-41;FAR019-3540-39-41;;;;;;10;;;;;;;;;;;
84005;;Pointure:select:0;42-44:7;FAR019-3540-42-44;FAR019-3540-42-44;;;;;;10;;;;;;;;;;;
84005;;Pointure:select:0;45-47:11;FAR019-3540-45-47;FAR019-3540-45-47;;;;;;10;;;;;;;;;;;
84006;;Taille:select:0;S:3;FAR031-0010-S;FAR031-0010-S;;;;;;0;;;;;;;;;;;
84006;;Taille:select:0;M:5;FAR031-0010-M;FAR031-0010-M;;;;;;10;;;;;;;;;;;
84006;;Taille:select:0;L:6;FAR031-0010-L;FAR031-0010-L;;;;;;10;;;;;;;;;;;
84006;;Taille:select:0;XL:8;FAR031-0010-XL;FAR031-0010-XL;;;;;;0;;;;;;;;;;;
84007;;Taille:select:0;S:3;FAR032-0010-S;FAR032-0010-S;;;;;;0;;;;;;;;;;;
84007;;Taille:select:0;M:5;FAR032-0010-M;FAR032-0010-M;;;;;;0;;;;;;;;;;;
84007;;Taille:select:0;L:6;FAR032-0010-L;FAR032-0010-L;;;;;;10;;;;;;;;;;;
84007;;Taille:select:0;XL:8;FAR032-0010-XL;FAR032-0010-XL;;;;;;10;;;;;;;;;;;
84008;;Taille:select:0;S:3;FAR033-0010-S;FAR033-0010-S;;;;;;10;;;;;;;;;;;
84008;;Taille:select:0;L:6;FAR033-0010-L;FAR033-0010-L;;;;;;0;;;;;;;;;;;
