ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
87425;;Ixon Hose Evil Blau;;;;;;;;;;511603;;;;;;;;;;;;;;;;;Die Jeans IXON Evil, hebt sich mit Ihrem Stil und Ihren Sicherheitseigenschaften klar ab;<p><strong>Material:</strong> DENIM Jeans-Stoff KEVLAR-Verstärkungen an Gesäß, Hüfte und Knie.</p><p><strong>Ausstattung:</strong> CE-Protektoren am Knie, verstellbar, verstellbare Beinlänge, Weitenverstellung am Bund, 3 Taschen vorne, 2 Taschen hinten.</p>;;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87426;;Ixon Hose Evil Schwarz;;;;;;;;;;511605;;;;;;;;;;;;;;;;;Die Jeans IXON Evil, hebt sich mit Ihrem Stil und Ihren Sicherheitseigenschaften klar ab;<p><strong>Material:</strong> DENIM Jeans-Stoff KEVLAR-Verstärkungen an Gesäß, Hüfte und Knie.</p><p><strong>Ausstattung:</strong> CE-Protektoren am Knie, verstellbar, verstellbare Beinlänge, Weitenverstellung am Bund, 3 Taschen vorne, 2 Taschen hinten.</p>;;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87430;;Ixon Jacke Flora Café - Kupfer;;;;;;;;;;512414;;;;;;;;;;;;;;;;;Gut belüftete Sommer Damen Jacke mit praktischem wasserdichten Einsatz der unter oder über der Jacke getragen werden kann.;"<ul>
<li>Material</li>
<li>Atmungsaktives Textilmaterial an Brust, Rücken und Ärmel</li>
<li>Wird zusammen mit der Regenjacke ausgeliefert</li>
</ul>
<p><strong>Komfort</strong></p>
<ul>
<li>Standardkragen</li>
<li>Weitenregulierung mit Klett an Kragen</li>
<li>Weitenregulierung mit Klett an den Handgelenken</li>
<li>Weitenregulierung an den Hüften durch Klett</li>
<li>Klappe unter Reissverscluss an der Vorseite</li>
</ul>
<p><strong>Eigenschaften</strong></p>
<ul>
<li>2 Ausentaschen</li>
<li>1 Mobiltelefon Tasche</li>
<li>1 Innentasche</li>
<li>Verbindung mit Schlaufe und Druckknopf</li>
</ul>";;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87431;;Ixon Jacke Electra Schwarz - Weiss;;;;;;;;;;512418;;;;;;;;;;;;;;;;;3 in 1 Damen Jacke. Die wasserdichte Einlage und das Winterfutter sind herausnehmbar. Somit ist die Jacke die ganze Saison hindurch extrem vielseitig.;"<ul>
<li>Material</li>
<li>Vielseitig Jacke 3 in 1</li>
<li>Atmungsaktives Textilmaterial am Rücken und im Frontbereich</li>
<li>Wasserdichtes mit abnehmbarem Einsatz</li>
<li>Komplettes herausnehmbares Winterfutter mit Reissverschluss</li>
</ul>
<p><strong>Komfort</strong></p>
<ul>
<li>Standardkragen</li>
<li>Weitenregulierung durch Druckknopfe an Kragen</li>
<li>Weitenregulierung durch Klett an den Handgelenken</li>
<li>Verstellbar an den Ärmeln mit Druckknöpfen</li>
<li>Weitenregulierung an den Hüften mit Reissverschluss und Drückknöpfe</li>
<li>Klappe unter Reissverscluss an der Vorseite</li>
</ul>
<p><strong>Eigenschaften</strong></p>
<ul>
<li>2 Ausentaschen</li>
<li>3 Fusstertaschen</li>
<li>2 Innentaschen</li>
<li>Verbindung mit Schlaufe und Druckknopf</li>
</ul>";;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87432;;Ixon Jacke Nevada Hp Schwarz;;;;;;;;;;512424;;;;;;;;;;;;;;;;;;<ul><li>Lüftungen durch Reiβverschluss an Brust, Armen und Rücken</li><li>3 in 1 : Wasserdichte und atmungsaktive mit Herausnehmbarem Einsatz</li><li>Herausnehmbares Winterfutter</li><li>Riplan-verstärkung an Schultern</li><li>CE geprüfter mit CE Rucken Protektoren</li><li>Standardkragen mit Neoprenverstärkung</li><li>Weitenregulierung durch Klett und Schlaufen an Taille</li><li>Weitenregulierung durch Druckknopfe an den Hüften und Unterarmen</li><li>Weitenregulierung durch elastischem Material und Schlaufen an Taille</li><li>Wasserdicht Brusttasche</li><li>2 Handtaschen und 2 Brusttaschen mit Klappe und Klett</li><li>4 Innentaschen</li><li>Reflektierende Logos an Ärmel und Unterer Teil des Rückens</li></ul>;;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87433;;Ixon Handschuhe Pro Pulse Hp Schwarz;;;;;;;;;;512811;;;;;;;;;;;;;;;;;;"<ul>
<li>Wasserdichte und atmungsaktive mit HIPORA Einsatz</li>
<li>Komplettes Komfort-Winterfutter, mit Thinsulate auf der Handfläche</li>
<li>Integrierte Knöchelprotektoren auf den Handrücken</li>
<li>Verstärkung auf der Handfläche mit Leder</li>
<li>3D vorgkrümmte Finger</li>
<li>Halb-lange Stulpe mit Elastischem Material</li>
<li>Handgelenken mit Weitenregulierung durch Klett und Schlaufen</li>
</ul>";;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87434;;Ixon Regenkombi Fabulous Schwarz - Grau - Blau;;;;;;;;;;512901;;;;;;;;;;;;;;;;;;<ul><li>Strapazierfähige 100% wasserdichte Regenkombi für Damen</li><li>leichter Einstieg durch Diagonal-Reißverschluss </li><li>Netzinnenfutter am Oberkörper </li><li>Reflexeinsatz </li><li>Taillengürtel</li></ul>;;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87435;;Ixon Slider Race Schwarz - Weiss;;;;;;;;;;RPGIXAS171102;;;;;;;;;;;;;;;;;Ixon Slider aus Hartplastik;;;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87436;;Ixon Slider Race Weiss - Schwarz - Rot;;;;;;;;;;RPGIXAS172102;;;;;;;;;;;;;;;;;Ixon Slider aus Hartplastik;;;;;;;Auf Lager;Verfügbarkeit: Auf Anfrage;;;;;;;;;;;;;;;;;
87437;;Ixon Jacke Pitrace Lady Schwarz - Weiss;;;;;;;;;;RPGIXBA171151;;;;;;;;;;;;;;;;;2 in 1 Sportjacke für Damen, sehr belüftet für den Sommer dank Mesh-Panels, aber auch wasserdicht und winddicht. Ausgestattet mit CE-Protektoren an Ellbogen und Schultern.;<p><strong>Materialen</strong></p><ul><li>Atmungsaktives Textilmaterial an Brust, Rücken und Ärmel</li><li>Wasserdicht, atmungsaktiv und winddicht mit herausnehmbaren Einsätzen</li><li>Tasche am Rücken für den Einsatz</li></ul><br><p><strong>Eigenschaften</strong></p><ul><li>Standardkragen</li><li>Weitenregulierung durch Druckknopf am Kragen</li><li>Weitenregulierung durch Druckknöpfe an den Handgelenken</li><li>Weitenregulierung an den Hüften durch Drückknöpfe</li><li>Verstellbar an den Ärmeln mit Druckknöpfen</li><li>2 Ausentaschen</li><li>2 Futtertaschen</li><li>1 Innentasche</li><li>1 wasserdichte Tasche für Brieftasche</li><li>Reiβverschlussverbindung am Rücken</li></ul>;;;;;;Auf Lager;Produkt auf Bestellung: Lieferfrist 2 bis 3 Wochen;;;;;;;;;;;;;;;;;
