Product ID*;Reference Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
85336;;Taille:select:0;2XL:7;MGDRPGIXBC12127106;MGDRPGIXBC12127106;;;;;;1;;;;;;;;;;;
85336;;Taille:select:0;3XL:8;MGDRPGIXBC12127107;MGDRPGIXBC12127107;;;;;;2;;;;;;;;;;;
85334;;Taille:select:0;2XL:7;MGDRPGIXBC11108106;MGDRPGIXBC11108106;;;;;;1;;;;;;;;;;;
85334;;Taille:select:0;L:4;MGDRPGIXBC11108104;MGDRPGIXBC11108104;;;;;;1;;;;;;;;;;;
85334;;Taille:select:0;XL:5;MGDRPGIXBC11108105;MGDRPGIXBC11108105;;;;;;2;;;;;;;;;;;
85385;;Taille:select:0;L:4;MGDRPGIXPC12115104;MGDRPGIXPC12115104;;;;;;1;;;;;;;;;;;
85385;;Taille:select:0;XL:5;MGDRPGIXPC12115105;MGDRPGIXPC12115105;;;;;;1;;;;;;;;;;;
85396;;Taille:select:0;3XL:8;MGDRPGIXPM12101307;MGDRPGIXPM12101307;;;;;;1;;;;;;;;;;;
85396;;Taille:select:0;M:3;MGDRPGIXPM12101303;MGDRPGIXPM12101303;;;;;;1;;;;;;;;;;;
85400;;Taille:select:0;3XL:8;MGDRPGIXVM12101107;MGDRPGIXVM12101107;;;;;;1;;;;;;;;;;;
85400;;Taille:select:0;L:4;MGDRPGIXVM12101104;MGDRPGIXVM12101104;;;;;;1;;;;;;;;;;;
85339;;Taille:select:0;L:4;MGDRPGIXBC14101104;MGDRPGIXBC14101104;;;;;;2;;;;;;;;;;;
85392;;Taille:select:0;4XL:9;MGDRPGIXPM10101104;MGDRPGIXPM10101104;;;;;;1;;;;;;;;;;;
85330;;Taille:select:0;M:3;MGDRPGIXBA15101103;MGDRPGIXBA15101103;;;;;;2;;;;;;;;;;;
85332;;Taille:select:0;M:3;MGDRPGIXBA15115203;MGDRPGIXBA15115203;;;;;;1;;;;;;;;;;;
85332;;Taille:select:0;XL:5;MGDRPGIXBA15115205;MGDRPGIXBA15115205;;;;;;1;;;;;;;;;;;
85384;;Taille:select:0;3XL:8;MGDRPGIXPA15101107;MGDRPGIXPA15101107;;;;;;1;;;;;;;;;;;
85384;;Taille:select:0;L:4;MGDRPGIXPA15101104;MGDRPGIXPA15101104;;;;;;1;;;;;;;;;;;
85384;;Taille:select:0;XL:5;MGDRPGIXPA15101105;MGDRPGIXPA15101105;;;;;;1;;;;;;;;;;;
85344;;Taille:select:0;XXL:6;MGDRPGIXBM16127106;MGDRPGIXBM16127106;;;;;;1;;;;;;;;;;;
85344;;Taille:select:0;4XL:9;MGDRPGIXBM16127108;MGDRPGIXBM16127108;;;;;;1;;;;;;;;;;;
85344;;Taille:select:0;L:4;MGDRPGIXBM16127104;MGDRPGIXBM16127104;;;;;;1;;;;;;;;;;;
85344;;Taille:select:0;M:3;MGDRPGIXBM16127103;MGDRPGIXBM16127103;;;;;;2;;;;;;;;;;;
85344;;Taille:select:0;XL:5;MGDRPGIXBM16127105;MGDRPGIXBM16127105;;;;;;1;;;;;;;;;;;
85402;;Taille:select:0;L:4;MGDRPGIXVM13101104;MGDRPGIXVM13101104;;;;;;1;;;;;;;;;;;
85390;;Taille:select:0;C-4XL:12;MGDRPGIXPL13304204;MGDRPGIXPL13304204;;;;;;1;;;;;;;;;;;
85389;;Taille:select:0;3XL:8;MGDRPGIXPL13304107;MGDRPGIXPL13304107;;;;;;1;;;;;;;;;;;
85389;;Taille:select:0;M:3;MGDRPGIXPL13304103;MGDRPGIXPL13304103;;;;;;3;;;;;;;;;;;
85389;;Taille:select:0;XL:5;MGDRPGIXPL13304105;MGDRPGIXPL13304105;;;;;;1;;;;;;;;;;;
85347;;Taille:select:0;2XL:7;MGDRPGIXBW13115106;MGDRPGIXBW13115106;;;;;;1;;;;;;;;;;;
85347;;Taille:select:0;5XL:10;MGDRPGIXBW13115109;MGDRPGIXBW13115109;;;;;;1;;;;;;;;;;;
85347;;Taille:select:0;S:2;MGDRPGIXBW13115102;MGDRPGIXBW13115102;;;;;;3;;;;;;;;;;;
85349;;Taille:select:0;L:4;MGDRPGIXBW14116104;MGDRPGIXBW14116104;;;;;;1;;;;;;;;;;;
85351;;Taille:select:0;S:2;MGDRPGIXBW15177102;MGDRPGIXBW15177102;;;;;;1;;;;;;;;;;;
85346;;Taille:select:0;L:4;MGDRPGIXBW11168104;MGDRPGIXBW11168104;;;;;;1;;;;;;;;;;;
85346;;Taille:select:0;S:2;MGDRPGIXBW11168102;MGDRPGIXBW11168102;;;;;;1;;;;;;;;;;;
85350;;Taille:select:0;XS:1;MGDRPGIXBW15119101;MGDRPGIXBW15119101;;;;;;1;;;;;;;;;;;
85342;;Taille:select:0;M:3;MGDRPGIXBC15108103;MGDRPGIXBC15108103;;;;;;1;;;;;;;;;;;
85340;;Taille:select:0;M:3;MGDRPGIXBC14119103;MGDRPGIXBC14119103;;;;;;1;;;;;;;;;;;
85386;;Taille:select:0;L:4;MGDRPGIXPC1311504;MGDRPGIXPC1311504;;;;;;1;;;;;;;;;;;
85337;;Taille:select:0;S:2;MGDRPGIXBC12214102;MGDRPGIXBC12214102;;;;;;1;;;;;;;;;;;
85338;;Taille:select:0;XL:5;MGDRPGIXBC13119105;MGDRPGIXBC13119105;;;;;;1;;;;;;;;;;;
85399;;Taille:select:0;M:3;MGDRPGIXSR15808103;MGDRPGIXSR15808103;;;;;;3;;;;;;;;;;;
85403;;Taille:select:0;XXL:6;MGDRPGIXVM13101206;MGDRPGIXVM13101206;;;;;;1;;;;;;;;;;;
