id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
80614;1;Visiere De Casque;202;45.37;1;29.0368;;;;;;0021595.091;0021595.091;Freidig;Acerbis;;;;;;;;0;;;;;;Visière de casque ;Visiere De Casque Acerbis <p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;0021595.091.jpg;0;Couleur:Noir:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Acerbis:11,;;;;;;;;;;
80615;1;Visiere De Casque Impact;202;45.37;1;29.0368;;;;;;0021595.110;0021595.110;Freidig;Acerbis;;;;;;;;0;;;;;;Visière de casque ;Visiere De Casque Acerbis Impact<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021595.110_0.jpg;0;Couleur:Rouge:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Acerbis:11,Modèle:Impact:12,;;;;;;;;;;
80616;1;Visiere De Casque Impact;202;45.37;1;29.0368;;;;;;0021595.274;0021595.274;Freidig;Acerbis;;;;;;;;1;;;;;;Visière de casque ;Visiere De Casque Acerbis Impact<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021595.274_0.jpg;0;Couleur:Jaune:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Acerbis:11,Modèle:Impact:12,;;;;;;;;;;
80617;1;Visiere De Casque Impact;202;45.37;1;29.0368;;;;;;0021595.318;0021595.318;Freidig;Acerbis;;;;;;;;2;;;;;;Visière de casque ;Visiere De Casque Acerbis Impact<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021595.318_0.jpg;0;Couleur:Noir:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Acerbis:11,Modèle:Impact:12,;;;;;;;;;;
80618;1;Visiere De Casque Impact Junior;202;45.37;1;29.0368;;;;;;0021613.010;0021613.010;Freidig;Acerbis;;;;;;;;0;;;;;;Visière de casque ;Visiere De Casque Acerbis Impact Junior<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021613.010_0.jpg;0;Couleur:Orange:1,Type de casque:Visière:2,Genre:Enfant:3,Marque:Acerbis:11,Modèle:Impact Junior:12,;;;;;;;;;;
80619;1;Visiere De Casque Impact Junior;202;45.37;1;29.0368;;;;;;0021613.281;0021613.281;Freidig;Acerbis;;;;;;;;0;;;;;;Visière de casque ;Visiere De Casque Acerbis Impact Junior<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021613.281_0.jpg;0;Couleur:Bleu:1,Type de casque:Visière:2,Genre:Enfant:3,Marque:Acerbis:11,Modèle:Impact Junior:12,;;;;;;;;;;
80620;1;Visiere De Casque Kryptonite;202;45.37;1;29.0368;;;;;;0021637.346;0021637.346;Freidig;Acerbis;;;;;;;;2;;;;;;Visière de casque ;Visiere De Casque Acerbis Kryptonite<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021637.346_0.jpg;0;Couleur:Rouge:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Acerbis:11,Modèle:Kryptonite:12,;;;;;;;;;;
80621;1;Evs 909 Casquette Flex-Fit Noir One Size;238;26.85;1;15.036;;;;;;1053000;1053000;Freidig;;;;;;;;;0;;;;;;;<ul><li>Casquette taille unique noire Flex-Fit</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/1053000 090_0.jpg;0;Couleur:Noir:1,Type de casque:Accessoires:2,Genre:Unisexe:3,;;;;;;;;;;
80623;1;Joint Caoutchouc Casque Premier Vintage;202;24.07;1;15.4048;;;;;;45629;45629;Freidig;Premier;;;;;;;;4;;;;;;Visière de casque ;Visière De Casque Premier Vintage<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/45629_0.jpg;0;Couleur:Noir:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Premier:11,Modèle:Premier Vintage:12,;;;;;;;;;;
80624;1;Visiere De Casque Premier Ares   44100;202;62.04;1;39.7056;;;;;;45900;45900;Freidig;Premier;;;;;;;;0;;;;;;Visière de casque ;Visière De Casque Premier Ares<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/45900 090_0.jpg;0;Couleur:Noir:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Premier:11,Modèle:Premier Ares:12,;;;;;;;;;;
80625;1;Visiere De Casque Premier Free ;202;41.67;1;26.6688;;;;;;45917;45917;Freidig;Premier;;;;;;;;1;;;;;;Visière de casque ;Visière De Casque Premier Free<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/45917_0.jpg;0;Couleur:Blanc:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Premier:11,Modèle:Premier Free:12,;;;;;;;;;;
