id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
59011;;Front Number Plate Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>CR 85R 07</li><li>CRF 150R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59012;;Front Number Plate Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CR 85R 07</li><li>CRF 150R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59013;;Side Panels Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>CRF 150 R 07- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59014;;Side Panels Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CRF 150 R 07- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59015;;Side Panels Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Rot;<ul><li>CRF 150 R 07- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59016;;Radiator Scoops Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>CRF 150 R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59017;;Radiator Scoops Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CRF 150 R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59018;;Radiator Scoops Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Rot;<ul><li>CRF 150 R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59019;;Rear Fender Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>CRF 150 R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59020;;Rear Fender Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CRF 150 R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59021;;Rear Fender Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Rot;<ul><li>CRF 150 R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59022;;Front Fender Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>CRF 150 '07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59023;;Front Fender Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CRF 150R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59024;;Front Fender Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Rot;<ul><li>CRF 150R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59025;;Plastic Kit Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Original ;<ul><li>CRF 150 R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59026;;Rally Profile Ersatzbügel;;;;;;;;;;;;;;;;;;;;;;;;;;;Orange;<ul><li>OHNE MONTAGEKIT</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59027;;Rally Profile Ersatzbügel;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>OHNE MONTAGEKIT</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59028;;Ersatzplastik Acerbis ;;;;;;;;;;;;;;;;;;;;;;;;;;;Für Handschutz Rally Profile - Blau;<ul><li>OHNE MONTAGEKIT</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59029;;Rally Profile Ersatzbügel;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb;<ul><li>OHNE MONTAGEKIT</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59030;;Rally Profile Ersatzbügel;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>OHNE MONTAGEKIT</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59031;;Rally Profile Ersatzbügel;;;;;;;;;;;;;;;;;;;;;;;;;;;Rot;<ul><li>OHNE MONTAGEKIT</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59032;;Rally Profile Ersatzbügel;;;;;;;;;;;;;;;;;;;;;;;;;;;Grün;<ul><li>OHNE MONTAGEKIT</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59033;;Montagekit;;;;;;;;;;;;;;;;;;;;;;;;;;;Für Handschutz Uniko Vented / Aluminium;;;;;;;;;;;;;;;;;;;;;;;;;
59034;;Montagekit;;;;;;;;;;;;;;;;;;;;;;;;;;;Für Handschutz Uniko Vented / Nylon / Schwarz;;;;;;;;;;;;;;;;;;;;;;;;;
59035;;Bremsscheibenabdeckung Hinten ;;;;;;;;;;;;;;;;;;;;;;;;;;;Orange;;;;;;;;;;;;;;;;;;;;;;;;;
59036;;Bremsscheibenabdeckung Hinten ;;;;;;;;;;;;;;;;;;;;;;;;;;;Black;<ul><li>BEI ACERBIS N.M.L </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59037;;Bremsscheibenabdeckung Hinten ;;;;;;;;;;;;;;;;;;;;;;;;;;;Grün;;;;;;;;;;;;;;;;;;;;;;;;;
59038;;Bremsscheibenabdeckung Hinten ;;;;;;;;;;;;;;;;;;;;;;;;;;;Carbon;;;;;;;;;;;;;;;;;;;;;;;;;
59039;;Disc Cover Mounting Kit Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Rear;<ul><li>EXC/EXC-F 10-12</li><li>SX/SX-F 10-12</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59040;;Tank 15,5Lt. Honda ;;;;;;;;;;;;;;;;;;;;;;;;;;;Natural ;<ul><li>CRF 450 X  '05-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59041;;Rear Fender Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Blau;<ul><li>WRF 250/450 07-11</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59042;;Side Panels Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>WRF 250/450 07-09 </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59043;;Radiator Scoops Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>WRF 250/450 07-09</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59044;;Radiator Scoops Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Blau;<ul><li>WRF 250/450 07-09</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59045;;Plastic Kit Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>WRF 250/450 '08-  </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59046;;Plastic Kit Yamaha ;;;;;;;;;;;;;;;;;;;;;;;;;;;Blau;;;;;;;;;;;;;;;;;;;;;;;;;
59047;;Chain Guides Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CR 125 R '07</li><li>CRE 125 R '07</li><li>CR 250 R '07</li><li>CRE 250 R '07</li><li>CRF 250 R '07-16</li><li>CRF 250 X '07-16</li><li>CRF 450 R '07-16</li><li>CRF 450 X '07-16</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59048;;Disc Cover Mounting Kit Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Rear;<ul><li>RMZ 250 07-12</li><li>RMZX 10</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59049;;Disc Cover Mounting Kit Kawaski;;;;;;;;;;;;;;;;;;;;;;;;;;;Rear;<ul><li>KLX 450 08-10</li><li>KX-F 450T 06-12</li><li>KX-F 250 06-12</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59050;;Disc Cover Mounting Kit Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Rear;<ul><li>CRF 250 R/X 4T 06-12</li><li>CRF 450 R 4T 06-12</li><li>CRF 450 X 4T 06-12</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59051;;Disc Cover Mounting Kit Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Rear;<ul><li>WRF250/450 06-11</li><li>YZ125/250 07-08</li><li>YZF250/450 07-08</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59052;;Montagekit  ;;;;;;;;;;;;;;;;;;;;;;;;;;;Für Handschutz Ram;<ul><li>TRIP FIT</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59053;;Fork Gaiters Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CR 85 R 07</li><li>CRF 150 R 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59054;;Fork Gaiters Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>CR125 / 250 '90-'03 </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59055;;Fork Gaiters Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>CRE 125 R 04/06</li><li>CRE 250 R 04/06</li><li>CRF 250 R 04-</li><li>CRF 250 X 04-</li><li>CRE 450 F 04-</li><li>CRF 450 R 04-</li><li>CRF 450 X 05-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59056;;Fork Gaiters Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CRE 125 R 04/06</li><li>CRE 250 R 04/06</li><li>CRF 250 R 04-</li><li>CRF 250 X 04-</li><li>CRE 450 F 04-</li><li>CRF 450 R 04-</li><li>CRF 450 X 05-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59057;;Fork Gaiters Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Rot;<ul><li>CRE 125 R 04/06</li><li>CRE 250 R 04/06</li><li>CRF 250 R 04-</li><li>CRF 250 X 04-</li><li>CRE 450 F 04-</li><li>CRF 450 R 04-</li><li>CRF 450 X 05-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59058;;Fork Gaiters Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Transparent;<ul><li>CRE 125 R 04/06</li><li>CRE 250 R 04/06</li><li>CRF 250 R 04-</li><li>CRF 250 X 04-</li><li>CRE 450 F 04-</li><li>CRF 450 R 04-</li><li>CRF 450 X 05-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59059;;Fork Gaiters Kawasaki/Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>KX 125 04/08</li><li>KX 250 04/08</li><li>KX 250 F 04/05</li><li>KXE 125 03</li><li>KXE 250 03</li><li>RM Z 250 04/06</li><li>SM 125 04/06</li><li>SM 250 04/06</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59060;;Fork Gaiters Kawasaki/Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>KX 125 04/08</li><li>KX 250 04/08</li><li>KX 250 F 04/05</li><li>KXE 125 03</li><li>KXE 250 03</li><li>RM Z 250 04/06</li><li>SM 125 04/06</li><li>SM 250 04/06</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59061;;Fork Gaiters Kawasaki/Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Transparent;<ul><li>KX 125 04/08</li><li>KX 250 04/08</li><li>KX 250 F 04/05</li><li>KXE 125 03</li><li>KXE 250 03</li><li>RM Z 250 04/06</li><li>SM 125 04/06</li><li>SM 250 04/06</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59062;;Fork Gaiters Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>KX F 250 06/08</li><li>KX F 450 06/08</li><li>KL X 450 08/09</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59063;;Fork Gaiters Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Transparent;<ul><li>KX F 250 06/08</li><li>KX F 450 06/08</li><li>KL X 450 08/09</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59064;;Fork Gaiters Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Grün;<ul><li>KX F 250 06/08</li><li>KX F 450 06/08</li><li>KL X 450 08/09</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59065;;Fork Gaiters Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;;;;;;;;;;;;;;;;;;;;;;;;;
59066;;Fork Gaiters Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>EXC 125 00/07</li><li>EXC 200 00/07</li><li>EXC 250 2T 99/07</li><li>EXC 300 98/07</li><li>EXC 380 2T 00/02</li><li>EXC-F 250 04/07</li><li>EXC-F 400 00/07</li><li>EXC-F 450 03/07</li><li>EXC-F 525 03/07</li><li>SX 125 00/07</li><li>SX 200 03/04</li><li>SX 250 00/07</li><li>SX 380 00/02</li><li>SX 400 00/02</li><li>RACING 520 4T 00/02</li><li>SX-F 250 4T 06/07</li><li>SX-F 450 04/07</li><li>SX-F 505 4T 07</li><li>SXC 525 03/06</li><li>SXC 625 03/06</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59067;;Fork Gaiters Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss (Paar);<ul><li>RM125 04-11</li><li>RM250 04-06</li><li>RM-Z 450 05-06</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59068;;Fork Gaiters Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb (Paar);<ul><li>RM125 04-11</li><li>RM250 04-06</li><li>RM-Z 450 05-06</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59069;;Fork Gaiters Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz (Paar);<ul><li>RM125 04-11</li><li>RM250 04-06</li><li>RM-Z 450 05-06</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59070;;Fork Gaiters Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss (Paar);<ul><li>RM 125/250 07-</li><li>RM-Z 250/450 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59071;;Fork Gaiters Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb (Paar);<ul><li>RM 125/250 07-</li><li>RM-Z 250/450 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59072;;Fork Gaiters Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz (Paar);<ul><li>RM 125/250 07-</li><li>RM-Z 250/450 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59073;;Plastic Kit Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>EXC 125/200/250/300 08-11</li><li>EXC-F 250 08-11</li><li>EXC-F 400/530 08-11</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59074;;Fork Gaiters Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>YZ/ YZF/ WR / WRF 96-04</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59075;;Fork Gaiters Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>YZ/ YZF/ WR / WRF 96-04</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59076;;Fork Gaiters Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;;;;;;;;;;;;;;;;;;;;;;;;;
59077;;Fork Gaiters Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Blau;<ul><li>YZ / YZF 04-07 </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59078;;Fork Gaiters Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>YZ / YZF 04-07 </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59079;;Fork Gaiters Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>YZ / YZF '08- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59080;;Fork Gaiters Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Blau;<ul><li>YZ / YZF '08- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59081;;Fork Gaiters Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>YZ / YZF '08- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59082;;Front Fender Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb;<ul><li>RM-Z 250 10-</li><li>RM-Z 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59083;;Front Fender Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>RM-Z 250 10-</li><li>RM-Z 450 10-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59084;;Rear Fender Suzuki ;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb;<ul><li>RMZ 450 '08- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59085;;Rear Fender Suzuki ;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>RMZ 450 '08- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59086;;Side Panels Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59087;;Side Panels Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb;<ul><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59088;;Side Panels Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59089;;Radiator Scoops Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb;<ul><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59090;;Radiator Scoops Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59091;;Radiator Scoops Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb/Schwarz;<ul><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59092;;Front Number Plate Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>RMZ 250 10-</li><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59093;;Front Number Plate Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb;<ul><li>RMZ 250 10-</li><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59094;;Front Number Plate Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>RMZ 250 10-</li><li>RMZ 450 08-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59095;;Plastic Kit Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb;<ul><li>RM-Z 450 08/12  </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59096;;Plastic Kit Suzuki ;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>RM Z 450 08/12</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59097;;Plastic Kit Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Original 08;<ul><li>RM Z 450 08/12</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59098;;Rear Fender Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Orange;<ul><li>EXC 125 08/11</li><li>EXC 200 08/11</li><li>EXC 250 2T 08/11</li><li>EXC 300 08/11</li><li>EXC-F 250 08/11</li><li>EXC-F 450 08/11</li><li>EXC-F 530 08/11</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59099;;Rear Fender Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>EXC 125 08/11</li><li>EXC 200 08/11</li><li>EXC 250 2T 08/11</li><li>EXC 300 08/11</li><li>EXC-F 250 08/11</li><li>EXC-F 450 08/11</li><li>EXC-F 530 08/11</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59100;;Rear Fender Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>EXC 125 08/11</li><li>EXC 200 08/11</li><li>EXC 250 2T 08/11</li><li>EXC 300 08/11</li><li>EXC-F 250 08/11</li><li>EXC-F 450 08/11</li><li>EXC-F 530 08/11</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59101;;Fork Gaiters Ktm 08-;;;;;;;;;;;;;;;;;;;;;;;;;;;Orange;<ul><li>EXC 125 08-</li><li>EXC 200 08-</li><li>EXC 250 2T 08-</li><li>EXC 300 08-</li><li>EXC-F 250 08-</li><li>EXC-F 350 12-</li><li>EXC-F 450 08-</li><li>EXC-F 500 12-</li><li>EXC-F 530 08</li><li>SX 125 08-</li><li>SX 144 08-</li><li>SX 150 11-</li><li>SX 250 08-</li><li>SX-F 250 4T 11-</li><li>SX-F 350 11-</li><li>SX-F 450 08-</li><li>SX-F 505 4T 08</li><li>XC 250 11-</li><li>XC 300 11-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59102;;Fork Gaiters Ktm '08- Hva 14-;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>EXC 125 08-</li><li>EXC 200 08-</li><li>EXC 250 2T 08-</li><li>EXC 300 08-</li><li>EXC-F 250 08-</li><li>EXC-F 350 12-</li><li>EXC-F 450 08-</li><li>EXC-F 500 12-</li><li>EXC-F 530 08</li><li>SX 125 08-</li><li>SX 144 08-</li><li>SX 150 11-</li><li>SX 250 08-</li><li>SX-F 250 4T 11-</li><li>SX-F 350 11-</li><li>SX-F 450 08-</li><li>SX-F 505 4T 08</li><li>XC 250 11-</li><li>XC 300 11-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59103;;Fork Gaiters Hva 14-;;;;;;;;;;;;;;;;;;;;;;;;;;;Gelb;;;;;;;;;;;;;;;;;;;;;;;;;
59104;;Fork Gaiters Ktm 08- Hva 14-;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>EXC 125 08-</li><li>EXC 200 08-</li><li>EXC 250 2T 08-</li><li>EXC 300 08-</li><li>EXC-F 250 08-</li><li>EXC-F 350 12-</li><li>EXC-F 450 08-</li><li>EXC-F 500 12-</li><li>EXC-F 530 08</li><li>SX 125 08-</li><li>SX 144 08-</li><li>SX 150 11-</li><li>SX 250 08-</li><li>SX-F 250 4T 11-</li><li>SX-F 350 11-</li><li>SX-F 450 08-</li><li>SX-F 505 4T 08</li><li>XC 250 11-</li><li>XC 300 11-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59105;;Scheinwerfer Dimension Hp;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;;;;;;;;;;;;;;;;;;;;;;;;;
59106;;Scheinwerfer Dimension Hp;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;;;;;;;;;;;;;;;;;;;;;;;;;
59107;;Front Number Plate Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>CRF 250R 08/09</li><li>CRF 450R 08</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59108;;Front Number Plate Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CRF 250R 08/09</li><li>CRF 450R 08</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59109;;Front Number Plate Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Rot;<ul><li>CRF 250R 08/09</li><li>CRF 450R 08</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59110;;Tankdeckel Mdr Cap;;;;;;;;;;;;;;;;;;;;;;;;;;;39,5 Mm;;;;;;;;;;;;;;;;;;;;;;;;;
59111;;Skid Plates Enduro Style Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>KLX 450 08-</li><li>WRF 250 07-</li><li>WRF 450 07-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59112;;Skid Plates Enduro Style Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CRF 450R 05-08</li><li>CRF 450X 05- </li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59113;;Skid Plates Enduro Style Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>CRF 250 R 04-09  </li><li>CRF 250 X 04-</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59114;;Skid Plates Enduro Style Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>EXC 450/530 08-11</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59115;;Chain Guides Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>YZ-F250/450 07-</li><li>WRF 250/450 07/08</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59116;;Chain Guides Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;;<ul><li>EXC/EXC-F 08-</li><li>SX7SX-F 07-10</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59117;;Chain Sliders Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>RM-Z 250 '10-16</li><li>RM-Z 450 '07</li><li>RM-Z 450 '10-16</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59118;;Chain Sliders Ktm;;;;;;;;;;;;;;;;;;;;;;;;;;;Schwarz;<ul><li>EXC/EXC-F 08/10</li><li>SX/SX-F 07/10</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59119;;X-Seat Acerbis Yamaha ;;;;;;;;;;;;;;;;;;;;;;;;;;;Yzf250/450 06-09;<ul><li>Leichtigkeit vereint mit langer Lebensdauer und extrem gutem Grip machen sie zur ersten Wahl eines jeden Riders</li><li>Material aus Polyurethan (Expanded Foam)</li><li>100% Wasserdicht</li><li>1,450 Kg leicht</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59120;;Scheinwerfer Led Vision ;;;;;;;;;;;;;;;;;;;;;;;;;;;Orange;<ul><li>10 LED</li><li>mit einen niedrigen Stromverbrauch</li><li>begleitet von zwei Strahlern von 20W für optimale Beleuchtung</li><li>universell passend</li><li>ohne CH-Homologation</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
59121;;Scheinwerfer Led Vision ;;;;;;;;;;;;;;;;;;;;;;;;;;;Weiss;<ul><li>10 LED</li><li>mit einen niedrigen Stromverbrauch</li><li>begleitet von zwei Strahlern von 20W für optimale Beleuchtung</li><li>universell passend</li><li>ohne CH-Homologation</li></ul>;;;;;;;;;;;;;;;;;;;;;;;;
