Product ID*;Product reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
43875;;Taille:select:0;XL:5;1054066 090 XL;1054066 090 XL;1054066090;;;;;3;;;;;;;;;;;
43844;;Taille:select:0;L:4;1054080 L;1054080 L;1054080;;;;;0;;;;;;;;;;;
43844;;Taille:select:0;M:3;1054080 M;1054080 M;1054080;;;;;0;;;;;;;;;;;
43844;;Taille:select:0;S:2;1054080 S;1054080 S;1054080;;;;;0;;;;;;;;;;;
43876;;Taille:select:0;L:4;1054095 090 L;1054095 090 L;1054095090;;;;;3;;;;;;;;;;;
43876;;Taille:select:0;M:3;1054095 090 M;1054095 090 M;1054095090;;;;;2;;;;;;;;;;;
43876;;Taille:select:0;S:2;1054095 090 S;1054095 090 S;1054095090;;;;;4;;;;;;;;;;;
43876;;Taille:select:0;XL:5;1054095 090 XL;1054095 090 XL;1054095090;;;;;3;;;;;;;;;;;
43676;;Taille:select:0;48:1;105850-48;105850-48;105850;;;;;0;;;;;;;;;;;
43676;;Taille:select:0;50:2;105850-50;105850-50;105850;;;;;0;;;;;;;;;;;
43676;;Taille:select:0;52:3;105850-52;105850-52;105850;;;;;0;;;;;;;;;;;
43676;;Taille:select:0;54:4;105850-54;105850-54;105850;;;;;0;;;;;;;;;;;
43676;;Taille:select:0;56:5;105850-56;105850-56;105850;;;;;0;;;;;;;;;;;
43676;;Taille:select:0;58:6;105850-58;105850-58;105850;;;;;0;;;;;;;;;;;
43676;;Taille:select:0;60:7;105850-60;105850-60;105850;;;;;0;;;;;;;;;;;
43676;;Taille:select:0;62:8;105850-62;105850-62;105850;;;;;0;;;;;;;;;;;
43679;;Taille:select:0;48:1;106200-48;106200-48;106200;;;;;0;;;;;;;;;;;
43679;;Taille:select:0;50:2;106200-50;106200-50;106200;;;;;2;;;;;;;;;;;
43679;;Taille:select:0;52:3;106200-52;106200-52;106200;;;;;1;;;;;;;;;;;
43679;;Taille:select:0;54:4;106200-54;106200-54;106200;;;;;2;;;;;;;;;;;
43679;;Taille:select:0;56:5;106200-56;106200-56;106200;;;;;0;;;;;;;;;;;
43679;;Taille:select:0;58:6;106200-58;106200-58;106200;;;;;0;;;;;;;;;;;
43679;;Taille:select:0;60:7;106200-60;106200-60;106200;;;;;1;;;;;;;;;;;
43679;;Taille:select:0;62:8;106200-62;106200-62;106200;;;;;0;;;;;;;;;;;
43680;;Taille:select:0;48:1;106820-48;106820-48;106820;;;;;0;;;;;;;;;;;
43680;;Taille:select:0;50:2;106820-50;106820-50;106820;;;;;0;;;;;;;;;;;
43680;;Taille:select:0;52:3;106820-52;106820-52;106820;;;;;0;;;;;;;;;;;
43680;;Taille:select:0;54:4;106820-54;106820-54;106820;;;;;0;;;;;;;;;;;
43680;;Taille:select:0;56:5;106820-56;106820-56;106820;;;;;0;;;;;;;;;;;
43680;;Taille:select:0;58:6;106820-58;106820-58;106820;;;;;0;;;;;;;;;;;
43680;;Taille:select:0;60:7;106820-60;106820-60;106820;;;;;0;;;;;;;;;;;
43680;;Taille:select:0;62:8;106820-62;106820-62;106820;;;;;0;;;;;;;;;;;
43681;;Taille:select:0;48:1;107350-48;107350-48;107350;;;;;0;;;;;;;;;;;
43681;;Taille:select:0;50:2;107350-50;107350-50;107350;;;;;0;;;;;;;;;;;
43681;;Taille:select:0;52:3;107350-52;107350-52;107350;;;;;0;;;;;;;;;;;
43681;;Taille:select:0;54:4;107350-54;107350-54;107350;;;;;0;;;;;;;;;;;
43681;;Taille:select:0;56:5;107350-56;107350-56;107350;;;;;0;;;;;;;;;;;
43681;;Taille:select:0;58:6;107350-58;107350-58;107350;;;;;0;;;;;;;;;;;
43681;;Taille:select:0;60:7;107350-60;107350-60;107350;;;;;0;;;;;;;;;;;
43681;;Taille:select:0;62:8;107350-62;107350-62;107350;;;;;0;;;;;;;;;;;
43864;;Taille:select:0;64:1;107930 096 64;107930 096 64;107930096;;;;;0;;;;;;;;;;;
43682;;Taille:select:0;48:1;108252-48;108252-48;108252;;;;;0;;;;;;;;;;;
43682;;Taille:select:0;50:2;108252-50;108252-50;108252;;;;;0;;;;;;;;;;;
43682;;Taille:select:0;52:3;108252-52;108252-52;108252;;;;;0;;;;;;;;;;;
43682;;Taille:select:0;54:4;108252-54;108252-54;108252;;;;;0;;;;;;;;;;;
43682;;Taille:select:0;56:6;108252-56;108252-56;108252;;;;;0;;;;;;;;;;;
43682;;Taille:select:0;58:7;108252-58;108252-58;108252;;;;;0;;;;;;;;;;;
43682;;Taille:select:0;60:8;108252-60;108252-60;108252;;;;;0;;;;;;;;;;;
44206;;Taille:select:0;36:1;108252-D-36;108252-D-36;108252-D;;;;;0;;;;;;;;;;;
44206;;Taille:select:0;38:2;108252-D-38;108252-D-38;108252-D;;;;;0;;;;;;;;;;;
44206;;Taille:select:0;40:3;108252-D-40;108252-D-40;108252-D;;;;;0;;;;;;;;;;;
44206;;Taille:select:0;42:4;108252-D-42;108252-D-42;108252-D;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:1;108700 090 48;108700 090 48;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;50:2;108700 090 50;108700 090 50;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;52:3;108700 090 52;108700 090 52;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;54:4;108700 090 54;108700 090 54;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;56:5;108700 090 56;108700 090 56;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;58:6;108700 090 58;108700 090 58;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;60:7;108700 090 60;108700 090 60;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;62:8;108700 090 62;108700 090 62;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;64:9;108700 090 64;108700 090 64;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;102:10;108700 090 102;108700 090 102;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;106:11;108700 090 106;108700 090 106;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;110:12;108700 090 110;108700 090 110;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z26:13;108700 090 Z26;108700 090 Z26;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z27:14;108700 090 Z27;108700 090 Z27;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z28:15;108700 090 Z28;108700 090 Z28;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z29:16;108700 090 Z29;108700 090 Z29;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z30:18;108700 090 Z30;108700 090 Z30;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z98:19;108700 090 Z98;108700 090 Z98;108700090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:1;108800 090 48;108800 090 48;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;50:2;108800 090 50;108800 090 50;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;52:3;108800 090 52;108800 090 52;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;54:4;108800 090 54;108800 090 54;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;56:5;108800 090 56;108800 090 56;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;58:6;108800 090 58;108800 090 58;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;60:7;108800 090 60;108800 090 60;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;62:8;108800 090 62;108800 090 62;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;64:9;108800 090 64;108800 090 64;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z26:10;108800 090 Z26;108800 090 Z26;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z27:11;108800 090 Z27;108800 090 Z27;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z28:12;108800 090 Z28;108800 090 Z28;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z29:13;108800 090 Z29;108800 090 Z29;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z30:14;108800 090 Z30;108800 090 Z30;108800090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;34:1;109100 096 34;109100 096 34;109100096;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;36:2;109100 096 36;109100 096 36;109100096;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;38:3;109100 096 38;109100 096 38;109100096;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;40:4;109100 096 40;109100 096 40;109100096;;;;;1;;;;;;;;;;;
43845;;Taille:select:0;S:2;1093360 S;1093360 S;1093360;;;;;0;;;;;;;;;;;
43845;;Taille:select:0;M:3;1093360 M;1093360 M;1093360;;;;;0;;;;;;;;;;;
43846;;Taille:select:0;S:2;1093373 S;1093373 S;1093373;;;;;0;;;;;;;;;;;
43846;;Taille:select:0;M:3;1093373 M;1093373 M;1093373;;;;;0;;;;;;;;;;;
43683;;Taille:select:0;48:1;109550-48;109550-48;109550;;;;;0;;;;;;;;;;;
43683;;Taille:select:0;50:2;109550-50;109550-50;109550;;;;;0;;;;;;;;;;;
43683;;Taille:select:0;52:3;109550-52;109550-52;109550;;;;;0;;;;;;;;;;;
43683;;Taille:select:0;54:4;109550-54;109550-54;109550;;;;;0;;;;;;;;;;;
43683;;Taille:select:0;56:5;109550-56;109550-56;109550;;;;;0;;;;;;;;;;;
43683;;Taille:select:0;58:6;109550-58;109550-58;109550;;;;;0;;;;;;;;;;;
43683;;Taille:select:0;60:7;109550-60;109550-60;109550;;;;;0;;;;;;;;;;;
43683;;Taille:select:0;62:8;109550-62;109550-62;109550;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:1;109606 069 48;109606 069 48;109606069;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;50:2;109606 069 50;109606 069 50;109606069;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;52:3;109606 069 52;109606 069 52;109606069;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;54:4;109606 069 54;109606 069 54;109606069;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;56:5;109606 069 56;109606 069 56;109606069;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;58:6;109606 069 58;109606 069 58;109606069;;;;;0;;;;;;;;;;;
44282;;Taille:select:0;36:1;115968-D-36;115968-D-36;115968-D;;;;;0;;;;;;;;;;;
44282;;Taille:select:0;38:2;115968-D-38;115968-D-38;115968-D;;;;;0;;;;;;;;;;;
44282;;Taille:select:0;40:3;115968-D-40;115968-D-40;115968-D;;;;;0;;;;;;;;;;;
44282;;Taille:select:0;42:4;115968-D-42;115968-D-42;115968-D;;;;;0;;;;;;;;;;;
44282;;Taille:select:0;44:5;115968-D-44;115968-D-44;115968-D;;;;;0;;;;;;;;;;;
44282;;Taille:select:0;46:6;115968-D-46;115968-D-46;115968-D;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;102:16;111051-102;111051-102;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;106:17;111051-106;111051-106;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;110:18;111051-110;111051-110;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;48:1;111051-48;111051-48;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;50:2;111051-50;111051-50;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;52:4;111051-52;111051-52;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;54:6;111051-54;111051-54;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;56:8;111051-56;111051-56;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;58:10;111051-58;111051-58;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;60:12;111051-60;111051-60;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;62:13;111051-62;111051-62;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;64:14;111051-64;111051-64;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;Z25:3;111051-Z25;111051-Z25;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;Z26:5;111051-Z26;111051-Z26;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;Z27:7;111051-Z27;111051-Z27;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;Z28:9;111051-Z28;111051-Z28;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;Z29/58:11;111051-Z29;111051-Z29;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;Z30/60:12;111051-Z30;111051-Z30;111051;;;;;0;;;;;;;;;;;
43684;;Taille:select:0;Z98:15;111051-Z98;111051-Z98;111051;;;;;0;;;;;;;;;;;
43847;;Taille:select:0;2XL:6;1110907-2XL;1110907-2XL;1110907;;;;;0;;;;;;;;;;;
43847;;Taille:select:0;L:4;1110907-L;1110907-L;1110907;;;;;0;;;;;;;;;;;
43847;;Taille:select:0;M:3;1110907-M;1110907-M;1110907;;;;;0;;;;;;;;;;;
43847;;Taille:select:0;S:2;1110907-S;1110907-S;1110907;;;;;0;;;;;;;;;;;
43847;;Taille:select:0;XL:5;1110907-XL;1110907-XL;1110907;;;;;0;;;;;;;;;;;
43848;;Taille:select:0;2XL:6;1110908-2XL;1110908-2XL;1110908;;;;;0;;;;;;;;;;;
43848;;Taille:select:0;L:4;1110908-L;1110908-L;1110908;;;;;0;;;;;;;;;;;
43848;;Taille:select:0;M:3;1110908-M;1110908-M;1110908;;;;;0;;;;;;;;;;;
43848;;Taille:select:0;S:2;1110908-S;1110908-S;1110908;;;;;0;;;;;;;;;;;
43848;;Taille:select:0;XL:5;1110908-XL;1110908-XL;1110908;;;;;0;;;;;;;;;;;
43685;;Taille:select:0;3XL:7;112210-3XL;112210-3XL;112210;;;;;1;;;;;;;;;;;
43685;;Taille:select:0;4XL:9;112210-4XL;112210-4XL;112210;;;;;1;;;;;;;;;;;
43685;;Taille:select:0;5XL:10;112210-5XL;112210-5XL;112210;;;;;1;;;;;;;;;;;
43687;;Taille:select:0;48:1;112470-48;112470-48;112470;;;;;0;;;;;;;;;;;
43687;;Taille:select:0;50:2;112470-50;112470-50;112470;;;;;0;;;;;;;;;;;
43687;;Taille:select:0;52:3;112470-52;112470-52;112470;;;;;0;;;;;;;;;;;
43687;;Taille:select:0;54:4;112470-54;112470-54;112470;;;;;0;;;;;;;;;;;
43687;;Taille:select:0;56:5;112470-56;112470-56;112470;;;;;0;;;;;;;;;;;
43687;;Taille:select:0;58:6;112470-58;112470-58;112470;;;;;0;;;;;;;;;;;
43687;;Taille:select:0;60:7;112470-60;112470-60;112470;;;;;0;;;;;;;;;;;
43687;;Taille:select:0;62:8;112470-62;112470-62;112470;;;;;0;;;;;;;;;;;
43687;;Taille:select:0;64:9;112470-64;112470-64;112470;;;;;0;;;;;;;;;;;
43688;;Taille:select:0;48:1;112479-48;112479-48;112479;;;;;0;;;;;;;;;;;
43688;;Taille:select:0;50:2;112479-50;112479-50;112479;;;;;0;;;;;;;;;;;
43688;;Taille:select:0;52:3;112479-52;112479-52;112479;;;;;0;;;;;;;;;;;
43688;;Taille:select:0;54:4;112479-54;112479-54;112479;;;;;0;;;;;;;;;;;
43688;;Taille:select:0;56:5;112479-56;112479-56;112479;;;;;0;;;;;;;;;;;
43688;;Taille:select:0;58:6;112479-58;112479-58;112479;;;;;0;;;;;;;;;;;
43688;;Taille:select:0;60:7;112479-60;112479-60;112479;;;;;0;;;;;;;;;;;
43688;;Taille:select:0;62:8;112479-62;112479-62;112479;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;102:8;112610 090 102;112610 090 102;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;106:9;112610 090 106;112610 090 106;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;110:10;112610 090 110;112610 090 110;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:1;112610 090 48;112610 090 48;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;50:2;112610 090 50;112610 090 50;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;54:3;112610 090 54;112610 090 54;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;56:4;112610 090 56;112610 090 56;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;58:5;112610 090 58;112610 090 58;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;60:6;112610 090 60;112610 090 60;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;64:7;112610 090 64;112610 090 64;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z25:11;112610 090 Z25;112610 090 Z25;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z26:12;112610 090 Z26;112610 090 Z26;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z27:13;112610 090 Z27;112610 090 Z27;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z28:14;112610 090 Z28;112610 090 Z28;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z29:15;112610 090 Z29;112610 090 Z29;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z30:16;112610 090 Z30;112610 090 Z30;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z31:17;112610 090 Z31;112610 090 Z31;112610090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z98:18;112610 090 Z98;112610 090 Z98;112610090;;;;;0;;;;;;;;;;;
43689;;Taille:select:0;48:1;113450-48;113450-48;113450;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;52:2;113450-52;113450-52;113450-52;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;54:3;113450-54;113450-54;113450-54;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;58:4;113450-58;113450-58;113450-58;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;60:5;113450-60;113450-60;113450-60;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;62:6;113450-62;113450-62;113450-62;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;Z28:7;113450-Z28;113450-Z28;113450-Z28;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;Z29:8;113450-Z29;113450-Z29;113450-Z29;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;Z30:9;113450-Z30;113450-Z30;113450-Z30;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;Z31:10;113450-Z31;113450-Z31;113450-Z31;;;;;2;;;;;;;;;;;
43689;;Taille:select:0;Z32:11;113450-Z32;113450-Z32;113450;;;;;1;;;;;;;;;;;
43690;;Taille:select:0;54:1;113452-54;113452-54;113452;;;;;2;;;;;;;;;;;
43690;;Taille:select:0;56:2;113452-56;113452-56;113452;;;;;1;;;;;;;;;;;
43690;;Taille:select:0;58:3;113452-58;113452-58;113452;;;;;1;;;;;;;;;;;
43690;;Taille:select:0;60:4;113452-60;113452-60;113452;;;;;1;;;;;;;;;;;
43691;;Taille:select:0;48:1;113457-48;113457-48;113457;;;;;0;;;;;;;;;;;
43691;;Taille:select:0;50:2;113457-50;113457-50;113457;;;;;0;;;;;;;;;;;
43691;;Taille:select:0;52:3;113457-52;113457-52;113457;;;;;0;;;;;;;;;;;
43691;;Taille:select:0;54:4;113457-54;113457-54;113457;;;;;0;;;;;;;;;;;
43691;;Taille:select:0;56:5;113457-56;113457-56;113457;;;;;0;;;;;;;;;;;
43691;;Taille:select:0;58:6;113457-58;113457-58;113457;;;;;0;;;;;;;;;;;
43691;;Taille:select:0;60:7;113457-60;113457-60;113457;;;;;0;;;;;;;;;;;
43692;;Taille:select:0;48:1;113458-48;113458-48;113458;;;;;1;;;;;;;;;;;
43692;;Taille:select:0;50:2;113458-50;113458-50;113458;;;;;2;;;;;;;;;;;
43692;;Taille:select:0;52:3;113458-52;113458-52;113458;;;;;2;;;;;;;;;;;
43692;;Taille:select:0;56:4;113458-56;113458-56;113458;;;;;2;;;;;;;;;;;
43692;;Taille:select:0;58:5;113458-58;113458-58;113458;;;;;2;;;;;;;;;;;
43693;;Taille:select:0;48:1;113459-48;113459-48;113459;;;;;0;;;;;;;;;;;
43693;;Taille:select:0;50:2;113459-50;113459-50;113459;;;;;0;;;;;;;;;;;
43693;;Taille:select:0;52:3;113459-52;113459-52;113459;;;;;0;;;;;;;;;;;
43693;;Taille:select:0;54:4;113459-54;113459-54;113459;;;;;0;;;;;;;;;;;
43693;;Taille:select:0;56:5;113459-56;113459-56;113459;;;;;0;;;;;;;;;;;
43693;;Taille:select:0;58:6;113459-58;113459-58;113459;;;;;0;;;;;;;;;;;
43693;;Taille:select:0;60:7;113459-60;113459-60;113459;;;;;0;;;;;;;;;;;
43694;;Taille:select:0;46:1;113527-46;113527-46;113527;;;;;1;;;;;;;;;;;
43695;;Taille:select:0;36:1;113528-36;113528-36;113528;;;;;1;;;;;;;;;;;
43696;;Taille:select:0;48:1;113680-48;113680-48;113680;;;;;0;;;;;;;;;;;
43696;;Taille:select:0;50:2;113680-50;113680-50;113680;;;;;0;;;;;;;;;;;
43696;;Taille:select:0;52:3;113680-52;113680-52;113680;;;;;0;;;;;;;;;;;
43696;;Taille:select:0;54:4;113680-54;113680-54;113680;;;;;0;;;;;;;;;;;
43696;;Taille:select:0;56:5;113680-56;113680-56;113680;;;;;0;;;;;;;;;;;
43696;;Taille:select:0;58:6;113680-58;113680-58;113680;;;;;0;;;;;;;;;;;
43696;;Taille:select:0;60:7;113680-60;113680-60;113680;;;;;0;;;;;;;;;;;
43696;;Taille:select:0;62:8;113680-62;113680-62;113680;;;;;0;;;;;;;;;;;
43696;;Taille:select:0;64:9;113680-64;113680-64;113680;;;;;0;;;;;;;;;;;
43697;;Taille:select:0;48:1;113689-48;113689-48;113689;;;;;0;;;;;;;;;;;
43697;;Taille:select:0;50:2;113689-50;113689-50;113689;;;;;0;;;;;;;;;;;
43697;;Taille:select:0;52:3;113689-52;113689-52;113689;;;;;0;;;;;;;;;;;
43697;;Taille:select:0;54:4;113689-54;113689-54;113689;;;;;0;;;;;;;;;;;
43697;;Taille:select:0;56:5;113689-56;113689-56;113689;;;;;0;;;;;;;;;;;
43697;;Taille:select:0;58:6;113689-58;113689-58;113689;;;;;0;;;;;;;;;;;
43697;;Taille:select:0;60:7;113689-60;113689-60;113689;;;;;0;;;;;;;;;;;
43697;;Taille:select:0;62:8;113689-62;113689-62;113689;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:1;114024 950 48;114024 950 48;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;50:2;114024 950 50;114024 950 50;114024950;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;52:3;114024 950 52;114024 950 52;114024950;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;54:4;114024 950 54;114024 950 54;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;56:5;114024 950 56;114024 950 56;114024950;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;58:6;114024 950 58;114024 950 58;114024950;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;60:7;114024 950 60;114024 950 60;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;62:8;114024 950 62;114024 950 62;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;64:9;114024 950 64;114024 950 64;114024950;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;102:10;114024 950 102;114024 950 102;114024950;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;106:11;114024 950 106;114024 950 106;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;110:12;114024 950 110;114024 950 110;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z24:13;114024 950 Z24;114024 950 Z24;114024950;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;Z25:14;114024 950 Z25;114024 950 Z25;114024950;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;Z26:15;114024 950 Z26;114024 950 Z26;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z27:16;114024 950 Z27;114024 950 Z27;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z28:17;114024 950 Z28;114024 950 Z28;114024950;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;Z29:18;114024 950 Z29;114024 950 Z29;114024950;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;Z30:19;114024 950 Z30;114024 950 Z30;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z31:20;114024 950 Z31;114024 950 Z31;114024950;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;Z32:21;114024 950 Z32;114024 950 Z32;114024950;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;Z98:22;114024 950 Z98;114024 950 Z98;114024950;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;116:2;114050 090 116;114050 090 116;114050090;;;;;2;;;;;;;;;;;
#N/A;;Taille:select:0;128:3;114050 090 128;114050 090 128;114050090;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;140:4;114050 090 140;114050 090 140;114050090;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;152:5;114050 090 152;114050 090 152;114050090;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;164:6;114050 090 064;114050 090 064;114050090;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;176:7;114050 090 176;114050 090 176;114050090;;;;;1;;;;;;;;;;;
#N/A;;Taille:select:0;102:10;114070 102;114070 102;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;106:11;114070 106;114070 106;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;110:12;114070 110;114070 110;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;48:1;114070 48;114070 48;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;50:2;114070 50;114070 50;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;52:3;114070 52;114070 52;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;54:4;114070 54;114070 54;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;56:5;114070 56;114070 56;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;58:6;114070 58;114070 58;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;60:7;114070 60;114070 60;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;62:8;114070 62;114070 62;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;64:9;114070 64;114070 64;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z26:13;114070 Z26;114070 Z26;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z27:14;114070 Z27;114070 Z27;114070;;;;;0;;;;;;;;;;;
#N/A;;Taille:select:0;Z28:15;114070 Z28;114070 Z28;114070;;;;;0;;;;;;;;;;;
