ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;Short description;;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
10836;;QUICK-LOCK EVO Kofferträger;288;268.00;;;;;;;;D9394-511-03;D9394-511-03;SW-MOTECH;SW-MOTECH;4052572026601;;;;;;5,6200;1;;;;;Schwarz. Suzuki SV650 /S SV1000 S (04-);;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK <b>GPT.05.232.100</b> verwendbar</li><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.100</b></li></ul><!--EB--><b>Achtung!</b> <ul><li>Nicht für ABS-Modelle.</li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_226_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_226_20000_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10837;;QUICK-LOCK EVO Kofferträger;288;257.00;;;;;;;;D9394-512-03;D9394-512-03;SW-MOTECH;SW-MOTECH;4052572008584;;;;;;4,0600;1;;;;;Schwarz. Suzuki GSX 750 F (02-05);;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.100</b></li><li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_288_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_288_20000_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10838;;QUICK-LOCK EVO Kofferträger;288;268.00;;;;;;;;D9394-302-00;D9394-302-00;SW-MOTECH;SW-MOTECH;4052572008591;;;;;;5,3000;1;;;;;Schwarz. SUZUKI DL 650 V-Strom (04-10);;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 550 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK <b>GPT.05.293.100</b> verwendbar</li><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.10100/B</b></li><li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05294200_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05294200_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05294200_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05294200_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10839;;QUICK-LOCK EVO Kontur-Kofferträger;288;268.00;;;;;;;;D9383-563-EVO;D9383-563-EVO;SW-MOTECH;SW-MOTECH;4052572026793;;;;;;5,3700;1;;;;;Schwarz. Suzuki GSF 650/650S/1250, GSX1250F.;;<b>QUICK-LOCK EVO Kontur-Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für Givi V35 + Kappa K33N</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Durch die taillierte Form entstehen weniger Verwirbelungen am Fahrzeugheck</li><li>Aus ovalem Rundrohr gefertigt</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.10100/B</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_403_16000_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_403_16000_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10840;;QUICK-LOCK EVO Kofferträger;288;257.00;;;;;;;;D9394-561-00;D9394-561-00;SW-MOTECH;SW-MOTECH;4052572008645;;;;;;4,3000;1;;;;;Schwarz. SUZUKI GSF650/650S/1200/1250,GSX650/1250F;;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 450 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK <b>GPT.05.299.100</b> verwendbar</li><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.100</b></li> <li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05403200_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05403200_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05403200_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10841;;QUICK-LOCK EVO Kofferträger;288;268.00;;;;;;;;D9394-520-03;D9394-520-03;SW-MOTECH;SW-MOTECH;4052572027219;;;;;;4,7600;1;;;;;Schwarz. Suzuki V-Strom 1000 (14-).;;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 450 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit:<br>ALU-RACK <b>GPT.05.440.15000/B</b><br>STEEL-RACK <b>GPT.05.440.20000/B</b><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.10100/B</b></li><li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_440_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_440_20000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_440_20000_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10842;;QUICK-LOCK EVO Kontur-Kofferträger;288;268.00;;;;;;;;D9383-569-EVO;D9383-569-EVO;SW-MOTECH;SW-MOTECH;4052572026991;;;;;;5,2000;1;;;;;Schwarz. Suzuki GSX 1300 R Hayabusa (08-).;;<b>QUICK-LOCK EVO Kontur-Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für Givi V35 + Kappa K33N</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Durch die taillierte Form entstehen weniger Verwirbelungen am Fahrzeugheck</li><li>Aus ovalem Rundrohr gefertigt</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.10100/B</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_575_16000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_575_16000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_575_16000_b_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_575_16000_b_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10843;;QUICK-LOCK EVO Kofferträger;288;268.00;;;;;;;;D9394-570-00;D9394-570-00;SW-MOTECH;SW-MOTECH;4052572008706;;;;;;4,7000;1;;;;;Schwarz. SUZUKI GSX 1300 R (08 -).;;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®, AERO,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 470 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK GPT.05.576.100 verwendbar</li><li>Als Diebstahlschutz empfehlen wir QLS.00.046.100</li><li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05575200_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05575200_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05575200_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft05575200_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10844;;QUICK-LOCK EVO Kofferträger;288;257.00;;;;;;;;D9394-553-03;D9394-553-03;SW-MOTECH;SW-MOTECH;4052572008720;;;;;;4,3800;1;;;;;Schwarz. Suzuki GSF 650/650S/1250 Bandit;;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 450 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK <b>GPT.05.299.100</b> verwendbar</li><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.100</b></li><li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_597_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_597_20000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_597_20000_b_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_597_20000_b_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10845;;QUICK-LOCK EVO Kofferträger;288;257.00;;;;;;;;D9394-538-03;D9394-538-03;SW-MOTECH;SW-MOTECH;4052572008737;;;;;;5,5080;1;;;;;Schwarz. Suzuki SFV 650 Gladius (09-).;;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 430 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK <b>GPT.05.631.10000/B</b> verwendbar</li><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.100</b></li> <li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_630_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_630_20000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_05_630_20000_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10846;;QUICK-LOCK EVO Kofferträger;288;268.00;;;;;;;;D9394-493-03;D9394-493-03;SW-MOTECH;SW-MOTECH;4052572008751;;;;;;5,3300;1;;;;;Schwarz. Suzuki DL 650 (11-).;;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 570 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK <b>GPT.05.758.15000/B</b> verwendbar</li><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.10100/B</b></li><li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft0576520000b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft0576520000b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft0576520000b_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft0576520000b_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10847;;QUICK-LOCK EVO Kofferträger;288;268.00;;;;;;;;D9394-792-03;D9394-792-03;SW-MOTECH;SW-MOTECH;4052572027066;;;;;;4,8500;1;;;;;Schwarz. Yamaha TDM 850 (91-01).;;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 470 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Als Diebstahlschutz empfehlen wir QLS.00.046.10100/B</li> <li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_062_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_062_20000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_062_20000_b_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_062_20000_b_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10848;;QUICK-LOCK EVO Kofferträger;288;268.00;;;;;;;;D9394-700-03;D9394-700-03;SW-MOTECH;SW-MOTECH;4052572026809;;;;;;4,4800;1;;;;;Schwarz. Yamaha FZS 600 (97 - 03);;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK</li><li>Als Diebstahlschutz empfehlen wir QLS.00.046.10100/B</li> <li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_063_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_063_20000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_063_20000_b_3_xl.jpg,,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_063_20000_b_5_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10849;;QUICK-LOCK EVO Kofferträger;288;268.00;;;;;;;;D9394-614-03;D9394-614-03;SW-MOTECH;SW-MOTECH;4052572027073;;;;;;5,1800;1;;;;;Schwarz. Yamaha FZS 1000 Fazer (00-04).;;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK</li><li>Als Diebstahlschutz empfehlen wir <b>QLS.00.046.10100/B</b></li> <li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_095_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_095_20000_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10850;;QUICK-LOCK EVO Kofferträger;288;257.00;;;;;;;;D9394-624-03;D9394-624-03;SW-MOTECH;SW-MOTECH;4052572008836;;;;;;3,9900;1;;;;;Schwarz. Yamaha TDM 900 (01-);;<b>QUICK-LOCK EVO Kofferträger - eine Erfindung aus dem Hause SW-MOTECH</b><ul><li>Abnehmbarer Kofferträger zur Verwendung für fast alle gängigen Koffer Systeme</li><li>Sekundenschneller An- bzw. Abbau mit Schnellverschlüssen an unauffälligen Befestigungspunkten</li><li>Mit separat erhältlichem SW-MOTECH Kofferadapter verwendbar für Koffer der Marken TraX®,<br>Givi/Kappa, Krauser, Hepco & Becker, Shad</li><li>Aus ovalem Rundrohr dicht ans Fahrzeug konstruiert</li><li>Hohe Funktionalität und Stabilität</li><li>Oberfläche schwarz pulverbeschichtet</li><li>Gesamtbreite Kofferträger (ohne Koffer): 480 mm</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>Kofferträger</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Besonderheiten:</b><!--BB--><ul><li>Einzeln oder in Kombination mit SW-MOTECH ALU-RACK GPT.05.235.100 verwendbar</li><li>Als Diebstahlschutz empfehlen wir QLS.00.046.100</li><li><b>Bitte beachten Sie, dass entsprechend der anzubringenden Koffer, ein Adapterkit benötigt wird! (Aufgeführt unter Zubehör)</b></li></ul><!--EB-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_135_20000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_135_20000_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/kft_06_135_20000_b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
